 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	254.487	156.939	18.176	156	131	187	867.139	12.160	867.120	12.115	58.235	858.093	2.777	19.439	19.439	20.373	15.904	31.389	0.943	22.389	39939.044	156	0.194	-1.111	100	5179	1	858.093	19.439	29.745	17.397	1.281	0.781	0.857
2	154.235	146.500	8.906	155	130	164	1715.631	10.414	1715.525	10.445	44.153	1707.855	5.554	16.662	11.108	17.129	11.465	9.396	0.994	18.629	22595.366	148	-0.149	-0.577	100	2930	1	1707.855	13.885	26.565	11.108	1.494	0.669	0.930
3	493.551	171.078	24.365	199	130	211	1747.427	19.439	1747.393	19.204	80.451	1732.848	8.331	27.770	22.216	29.301	21.447	153.652	0.958	32.385	84435.721	175	-0.069	-1.172	100	10949	1	1732.848	11.108	149.036	22.216	1.366	0.732	0.914
4	192.793	143.320	9.612	156	130	156	1848.982	16.829	1849.035	16.711	48.754	1841.151	8.331	16.662	16.662	17.054	14.394	36.354	1	18.629	27631.125	145	0.006	-1.357	100	3583	1	1841.151	22.216	26.565	15.709	1.185	0.844	0.862
5	670.920	175.621	25.008	152	128	227	2070.956	21.274	2071.062	20.943	93.860	2054.980	8.331	30.547	27.770	31.367	27.233	162.634	0.957	33.898	117827.507	178	0.086	-0.914	100	15279	1	2054.980	13.885	145.008	27.770	1.152	0.868	0.926
6	370.163	144.604	11.873	161	128	170	2451.686	17.935	2451.694	17.852	68.669	2440.983	8.331	22.216	19.439	24.561	19.189	146.728	0.986	27.770	53527.111	143	0.335	-1.154	100	6941	1	2440.983	8.331	143.130	19.439	1.280	0.781	0.941
7	192.793	144.960	8.753	152	129	162	547.013	19.161	546.890	19.113	54.308	535.961	11.108	22.216	13.885	20.241	12.127	167.048	0.821	22.900	27947.306	142	0.100	-0.963	100	3624	1	535.961	16.662	165.964	13.885	1.669	0.599	0.833
8	532.109	166.826	20.515	189	129	198	1045.299	23.645	1045.198	23.523	86.679	1030.267	11.108	27.770	27.770	27.549	24.593	170.174	0.890	31.048	88769.713	168	-0.164	-1.337	100	11511	1	1030.267	16.662	153.435	27.331	1.120	0.893	0.873
9	316.181	155.585	11.690	157	131	178	1242.369	19.608	1242.509	19.556	63.115	1230.211	11.108	22.216	16.662	22.764	17.685	173.562	0.997	24.838	49193.119	157	-0.031	-0.544	100	6379	1	1230.211	16.662	153.435	16.662	1.287	0.777	0.943
10	1033.372	164.649	29.878	134	128	224	396.220	30.858	397.509	30.471	155.349	363.787	13.885	55.540	30.547	54.488	24.147	7.887	0.538	57.985	170143.877	158	0.421	-1.173	100	22063	1	363.787	38.878	16.699	30.547	2.257	0.443	0.761
11	508.974	166.045	20.468	183	128	205	1338.893	25.203	1338.826	25.259	82.752	1324.629	13.885	27.770	24.993	28.069	23.087	154.817	0.934	31.048	84512.838	170	-0.070	-0.979	100	10959	1	1324.629	19.439	153.435	24.993	1.216	0.823	0.898
12	154.235	145.350	8.093	142	128	157	2202.716	21.383	2202.660	21.428	44.827	2193.830	13.885	16.662	13.885	18.158	10.815	154.501	0.965	20.025	22417.996	146	-0.503	-0.153	100	2907	1	2193.830	16.662	146.310	12.426	1.679	0.596	0.833
13	77.117	140	9.798	134	128	153	117.467	22.216	117.439	22.170	29.118	113.857	16.662	8.331	11.108	11.416	8.601	90.000	1	12.419	10796.421	141	0.191	-1.591	100	1400	1	113.857	16.662	116.565	8.331	1.327	0.753	0.909
14	755.749	149.082	14.218	136	128	184	176.425	27.118	176.726	27.065	118.376	152.735	16.662	44.432	22.216	46.724	20.595	5.008	0.678	46.551	112668.361	148	0.575	-0.448	100	14610.000	1	152.735	33.324	17.354	22.216	2.269	0.441	0.856
15	38.559	136.400	9.813	128	128	147	1582.057	20.828	1582.116	20.811	23.564	1577.336	16.662	8.331	8.331	8.570	5.728	34.099	0.873	10.013	5259.399	132	0.329	-1.801	100	682	1	1577.336	22.216	33.690	7.456	1.496	0.668	0.714
16	547.533	167.268	22.571	152	128	198	1816.334	28.885	1816.431	28.956	86.005	1802.273	16.662	27.770	24.993	26.930	25.887	7.298	0.930	29.520	91584.494	166	-0.158	-1.335	100	11876	1	1807.827	16.662	131.186	24.993	1.040	0.961	0.904
17	192.793	147.440	15.589	129	128	175	2384.610	24.382	2384.560	24.445	55.935	2377.112	16.662	16.662	16.662	17.564	13.976	55.814	0.774	20.025	28425.433	141	0.562	-1.131	100	3686	1	2379.889	33.324	56.310	16.150	1.257	0.796	0.820
18	192.793	138.520	8.593	131	129	154	69.925	27.937	69.933	27.996	52.007	63.871	19.439	13.885	19.439	19.339	12.693	70.045	0.896	21.149	26705.718	132	0.460	-1.366	100	3463.000	1	66.648	38.878	66.801	13.885	1.524	0.656	0.877
19	539.821	160.843	23.010	128	128	213	343.118	33.919	343.199	33.878	82.752	330.463	19.439	24.993	27.770	27.089	25.373	83.472	0.991	30.038	86826.357	161	0.257	-0.969	100	11259	1	336.017	47.209	56.310	24.993	1.068	0.937	0.909
20	516.686	162.448	23.842	132	131	208	737.086	32.557	737.181	32.521	82.752	722.020	19.439	27.770	24.993	29.473	22.321	37.231	0.948	32.385	83934.458	159	0.333	-1.218	100	10884	1	722.020	38.878	30.964	24.845	1.320	0.757	0.899
21	478.127	164.016	21.577	175	128	208	1645.373	31.891	1645.471	31.938	81.125	1630.099	19.439	27.770	24.993	25.798	23.598	169.666	0.913	28.993	78420.572	166	0.158	-0.866	100	10169	1	1630.099	36.101	16.699	24.993	1.093	0.915	0.861
22	377.875	162.306	18.186	182	135	190	241.231	32.672	241.094	32.683	71.644	227.714	22.216	24.993	22.216	25.761	18.676	152.991	0.925	28.591	61331.381	163	-0.040	-1.464	100	7953.000	1	227.714	27.770	150.945	21.078	1.379	0.725	0.867
23	223.640	149.207	12.698	130	130	170	596.433	30.212	596.507	30.178	55.935	588.724	22.216	16.662	16.662	18.526	15.370	57.315	0.898	21.689	33368.651	149	0.025	-1.180	100	4327	1	588.724	38.878	39.806	16.662	1.205	0.830	0.892
24	1048.795	156.551	17.717	144	128	195	960.822	38.245	960.689	38.015	154.675	933.072	22.216	49.986	33.324	48.350	27.619	13.115	0.551	52.690	164190.422	154	0.254	-1.018	100	21291	1	933.072	41.655	18.435	33.324	1.751	0.571	0.819
25	169.658	136.682	5.366	134	130	149	1291.810	29.916	1291.792	29.943	46.453	1285.751	22.216	13.885	16.662	16.129	13.393	115.470	0.988	18.629	23189.169	135	1.255	0.668	100	3007	1	1285.751	22.216	116.565	13.885	1.204	0.830	0.880
26	254.487	149.242	14.877	130	128	174	1515.022	32.272	1514.947	32.216	56.609	1505.134	22.216	19.439	19.439	18.997	17.056	108.185	0.998	21.149	37980.265	149	0.174	-1.342	100	4925	1	1510.688	22.216	113.199	18.636	1.114	0.898	0.846
27	562.956	160.740	20.831	189	129	200	2345.709	35.245	2345.705	35.234	88.980	2329.903	22.216	30.547	27.770	28.957	24.753	140.054	0.894	32.504	90489.428	159	0.132	-1.335	100	11734	1	2329.903	30.547	160.017	26.098	1.170	0.855	0.880
28	200.505	141.577	8.071	146	129	157	2496.096	28.731	2496.131	28.810	49.707	2488.192	22.216	16.662	13.885	17.678	14.441	176.492	1	20.025	28386.874	142	0.305	-1.149	100	3681.000	1	2488.192	22.216	146.310	13.885	1.224	0.817	0.929
29	154.235	144.150	9.241	134	130	160	1203.135	32.074	1203.105	32.023	42.526	1196.887	24.993	13.885	13.885	15.865	12.378	132.920	1	17.781	22232.915	145	0.112	-1.089	100	2883	1	1196.887	24.993	128.660	13.745	1.282	0.780	0.909
30	331.604	148.605	13.732	131	130	182	1400.286	37.942	1400.231	37.951	68.390	1388.500	24.993	22.216	24.993	22.535	18.736	71.500	0.891	25.603	49277.948	153	0.103	-0.984	100	6390	1	1396.831	49.986	77.471	19.636	1.203	0.831	0.843
31	786.596	163.676	21.371	173	128	208	2143.517	36.891	2143.130	37.022	118.376	2121.628	24.993	44.432	24.993	47.122	21.254	12.533	0.705	46.551	128747.316	160	0.176	-0.851	100	16695	1	2121.628	44.432	17.354	23.431	2.217	0.451	0.883
32	416.433	162.389	21.090	197	131	197	2025.359	38.569	2025.243	38.401	74.897	2013.325	27.770	24.993	22.216	25.326	20.935	157.426	0.933	28.591	67624.152	159	0.280	-1.259	100	8769	1	2013.325	30.547	150.945	22.216	1.210	0.827	0.893
33	393.298	157.902	18.315	152	131	195	1695.304	39.776	1695.406	39.769	70.970	1682.862	30.547	24.993	19.439	25.453	19.674	165.346	0.981	27.350	62102.554	153	0.402	-1.004	100	8053	1	1682.862	33.324	156.038	19.439	1.294	0.773	0.919
34	46.270	131	1.549	132	129	132	2419.693	35.175	2419.679	35.189	23.564	2415.990	30.547	8.331	8.331	8.721	6.755	45.000	1	10.013	6061.419	132	-0.707	-1.500	100	786	1	2415.990	38.878	33.690	7.855	1.291	0.775	0.800
35	393.298	160.176	21.086	128	128	198	283.063	43.425	283.080	43.306	77.872	269.369	33.324	27.770	22.216	25.516	19.625	153.041	0.815	28.993	62997.114	159	0.166	-1.265	100	8169.000	1	269.369	36.101	163.301	22.216	1.300	0.769	0.836
36	401.010	168.538	21.017	146	128	205	470.488	43.738	470.603	43.572	71.644	458.205	33.324	24.993	22.216	24.843	20.552	6.858	0.982	27.350	67585.593	171	-0.202	-0.975	100	8764	1	458.205	49.986	23.962	22.216	1.209	0.827	0.881
37	185.081	142.958	12.709	128	128	167	672.034	43.044	671.830	43.214	48.080	663.703	36.101	16.662	13.885	17.495	13.469	14.305	1	18.629	26458.942	145	0.263	-1.098	100	3431	1	663.703	38.878	153.435	13.885	1.299	0.770	0.889
38	1233.877	173.025	27.825	175	128	224	874.772	49.760	874.490	49.618	160.229	844.208	36.101	61.094	27.770	65.515	23.980	178.883	0.604	62.652	213491.506	173	0.087	-1.146	100	27684	1	844.208	58.317	12.804	27.770	2.732	0.366	0.812
39	2475.465	183.925	31.767	155	128	237	1125.035	59.230	1126.173	58.803	198.828	1085.807	36.101	72.202	47.209	70.643	44.616	175.948	0.787	73.051	455300.480	183	-0.057	-1.269	100	59040	1	1085.807	63.871	8.746	47.209	1.583	0.632	0.903
40	239.064	155.548	17.780	138	132	182	1484.486	42.864	1484.385	43.007	55.935	1474.587	36.101	22.216	13.885	21.421	14.210	3.345	0.960	22.900	37185.957	151	0.099	-1.569	100	4822	1	1474.587	38.878	165.964	13.885	1.507	0.663	0.899
41	370.163	166.396	16.633	160	137	193	1551.996	45.184	1552.045	45.125	71.644	1538.458	36.101	27.770	19.439	26.082	18.070	170.912	0.906	28.993	61593.580	167	-0.175	-1.057	100	7987	1	1538.458	41.655	163.301	19.439	1.443	0.693	0.881
42	239.064	148.581	12.837	163	129	170	1856.872	43.044	1856.933	42.993	55.261	1846.705	36.101	19.439	13.885	20.887	14.573	169.872	0.984	22.389	35520.224	147	-0.151	-1.414	100	4606	1	1846.705	38.878	150.255	13.885	1.433	0.698	0.939
43	231.352	148.833	13.779	154	128	172	1444.133	47.394	1444.150	47.235	54.308	1435.709	38.878	19.439	16.662	20.103	14.653	37.652	0.986	22.389	34432.870	145	0.239	-1.096	100	4465	1	1435.709	55.540	29.745	15.709	1.372	0.729	0.896
44	1025.660	167.797	26.246	147	129	214	1916.871	52.377	1916.727	52.287	176.612	1880.029	38.878	66.648	30.547	68.247	19.135	166.165	0.413	70.253	172102.656	169	0.107	-1.341	100	22317	1	1880.029	44.432	161.565	28.441	3.567	0.280	0.684
45	107.964	143.357	8.298	131	131	154	524.060	46.416	524.093	46.355	40.899	516.522	41.655	16.662	11.108	16.387	8.388	18.695	0.811	17.563	15477.440	144	-0.060	-1.343	100	2007	1	516.522	49.986	18.435	9.941	1.954	0.512	0.778
46	177.370	154.174	14.683	158	132	176	1009.802	47.752	1009.758	47.662	50.381	999.720	41.655	19.439	13.885	18.923	11.934	14.064	0.878	20.217	27345.791	158	-0.037	-1.168	100	3546	1	999.720	49.986	15.945	13.473	1.586	0.631	0.821
47	431.857	169.893	18.886	173	130	205	1986.596	52.763	1986.677	52.622	74.897	1974.447	41.655	24.993	22.216	25.952	21.188	151.413	0.967	28.591	73369.390	173	-0.225	-0.947	100	9514	1	1974.447	44.432	150.945	22.216	1.225	0.816	0.911
48	539.821	155.857	19.920	181	128	190	2459.946	54.152	2459.924	54.001	84.379	2446.537	41.655	27.770	24.993	27.300	25.176	151.639	0.953	31.048	84134.963	155	0.157	-1.352	100	10910	1	2446.537	47.209	153.435	24.993	1.084	0.922	0.909
49	316.181	156.024	15.525	153	128	179	97.093	56.658	96.992	56.652	67.717	86.087	44.432	19.439	24.993	23.899	16.845	69.342	0.866	26.345	49331.930	160	-0.338	-1.048	100	6397	1	94.418	69.425	71.565	19.326	1.419	0.705	0.845
50	354.740	168.239	19.030	162	132	207	640.280	54.333	640.177	54.110	67.717	627.602	44.432	24.993	19.439	24.611	18.353	153.612	0.972	26.345	59681.071	169	0.111	-0.332	100	7739.000	1	627.602	49.986	161.565	19.439	1.341	0.746	0.902
51	277.622	161.556	19.042	171	128	193	701.578	52.454	701.583	52.326	57.561	691.473	44.432	19.439	16.662	20.472	17.266	162.971	1	22.389	44851.416	167	-0.162	-1.119	100	5816	1	691.473	47.209	150.255	16.662	1.186	0.843	0.935
52	462.704	162.333	22.343	196	130	196	1593.813	56.327	1593.851	56.313	79.498	1580.113	44.432	27.770	24.993	26.109	22.565	146.775	0.920	28.591	75112.240	164	-0.023	-1.483	100	9740	1	1580.113	49.986	150.945	24.593	1.157	0.864	0.863
53	601.515	160.551	21.967	178	128	193	1774.432	58.246	1774.486	58.036	88.306	1760.618	44.432	27.770	27.770	29.512	25.951	36.722	0.969	31.663	96573.982	162	-0.020	-1.504	100	12523	1	1760.618	66.648	37.875	27.331	1.137	0.879	0.918
54	470.415	155	18.027	150	128	189	190.361	58.977	190.330	58.860	82.078	177.728	47.209	24.993	24.993	30.585	19.583	43.668	0.877	33.440	72914.398	150	0.197	-1.335	100	9455	1	177.728	69.425	41.634	23.124	1.562	0.640	0.897
55	115.676	135.267	9.208	128	128	153	554.382	51.930	554.445	51.944	38.599	547.069	47.209	13.885	11.108	14.559	10.116	9.899	0.976	16.193	15647.098	130	0.801	-1.054	100	2029.000	1	547.069	55.540	30.964	11.108	1.439	0.695	0.857
56	424.145	161.982	19.931	173	128	194	2071.011	57.787	2070.788	57.725	75.571	2057.757	47.209	27.770	22.216	25.967	20.797	11.847	0.933	28.591	68703.794	165	-0.044	-1.171	100	8909	1	2060.534	66.648	29.055	22.216	1.249	0.801	0.873
57	1110.489	177.694	23.553	201	129	215	2200.965	64.758	2201.058	64.664	134.085	2179.945	47.209	44.432	36.101	50.447	28.028	151.392	0.776	53.920	197327.722	178	-0.430	-0.943	100	25588	1	2179.945	49.986	145.491	32.503	1.800	0.556	0.892
58	832.867	166.861	20.694	172	131	205	2294.959	58.754	2295.306	58.570	125.278	2271.586	47.209	47.209	24.993	48.464	21.881	171.998	0.667	48.498	138973.068	171	-0.039	-1.072	100	18021	1	2271.586	52.763	166.759	24.534	2.215	0.451	0.847
59	601.515	173.808	27.029	215	129	215	433.070	62.981	432.907	62.833	89.933	419.327	49.986	27.770	27.770	28.544	26.831	107.611	0.935	31.663	104547.910	176	-0.146	-1.248	100	13557.000	1	424.881	49.986	127.875	27.770	1.064	0.940	0.907
60	177.370	146.739	8.075	138	131	158	777.862	56.808	777.880	56.817	44.827	769.229	49.986	16.662	13.885	17.207	13.125	156.909	1	18.629	26027.085	150	-0.499	-1.173	100	3375.000	1	769.229	52.763	153.435	13.885	1.311	0.763	0.885
61	1395.823	158.403	18.742	162	128	193	1280.220	70.261	1280.400	70.366	207.356	1249.650	49.986	61.094	38.878	59.831	29.704	9.958	0.408	67.109	221102.982	160	0.135	-1.101	100	28671	1	1249.650	83.310	24.444	38.878	2.014	0.496	0.680
62	285.334	153.757	15.907	156	129	186	1064.529	61.657	1064.411	61.480	59.862	1055.260	52.763	19.439	19.439	20.113	18.063	161.604	1	22.389	43872.026	154	0.316	-0.676	100	5689.000	1	1055.260	55.540	150.255	19.439	1.114	0.898	0.892
63	300.757	152.718	17.735	145	129	183	1195.499	62.482	1195.484	62.527	61.489	1185.779	52.763	19.439	19.439	20.624	18.568	146.310	1.000	23.889	45931.058	152	0.365	-1.150	100	5956	1	1185.779	55.540	144.462	19.439	1.111	0.900	0.907
64	347.028	153.600	17.116	138	131	186	1516.767	62.544	1516.880	62.582	67.043	1505.134	52.763	22.216	19.439	21.609	20.447	11.939	0.970	23.889	53303.471	153	0.415	-1.114	100	6912	1	1510.688	52.763	125.538	19.439	1.057	0.946	0.909
65	470.415	164.951	24.225	132	128	204	1664.903	64.577	1664.926	64.658	75.571	1652.315	52.763	24.993	24.993	24.984	23.973	135.714	1	27.350	77595.417	166	0.188	-1.115	100	10062	1	1657.869	52.763	113.962	24.993	1.042	0.960	0.910
66	547.533	168.423	24.303	146	128	206	2416.831	66.003	2416.983	65.951	90.606	2402.105	52.763	27.770	27.770	29.063	23.987	147.090	0.838	32.385	92216.855	160	0.216	-1.305	100	11958	1	2402.105	58.317	149.036	26.355	1.212	0.825	0.877
67	485.839	164.143	23.322	148	128	204	228.133	68.389	228.289	68.563	82.752	216.606	55.540	24.993	27.770	30.673	20.167	127.260	0.892	33.440	79746.990	162	0.280	-1.097	100	10341	1	216.606	55.540	131.634	23.225	1.521	0.658	0.887
68	15.423	129	1.414	128	128	130	1360.730	56.928	1360.719	56.928	11.782	1357.953	55.540	5.554	2.777	6.267	3.134	0	1	6.210	1989.626	130	0	-2	100	258	1	1357.953	55.540	153.435	2.777	2	0.500	1
69	231.352	148.933	11.048	166	130	166	1636.671	64.704	1636.658	64.703	54.308	1627.322	55.540	19.439	16.662	17.831	16.520	20.624	0.986	21.149	34456.005	151	-0.122	-0.999	100	4468	1	1627.322	69.425	23.199	16.662	1.079	0.926	0.857
70	447.280	160.293	19.361	146	131	195	2107.887	68.276	2108.022	68.129	76.524	2096.635	55.540	22.216	24.993	25.030	22.752	68.551	0.960	27.770	71695.945	159	0.381	-1.065	100	9297	1	2096.635	77.756	36.870	22.216	1.100	0.909	0.913
71	562.956	157.384	18.360	178	128	195	2380.669	69.064	2380.784	68.981	88.980	2366.004	55.540	30.547	27.770	30.518	23.487	34.352	0.894	32.504	88600.054	157	0.057	-1.270	100	11489	1	2366.004	77.756	19.983	25.527	1.299	0.770	0.880
