 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	431.857	151.214	20.127	132	132	182	1726.501	18.249	1726.251	18.222	73.944	1716.186	5.554	22.216	27.770	26.361	20.859	65.642	0.993	29.909	65302.921	156	0.418	-1.454	100	2117	1	1721.740	33.324	68.199	22.216	1.264	0.791	0.848
2	431.857	151.714	17.959	130	130	178	2361.243	18.249	2361.472	18.116	73.944	2349.342	5.554	22.216	27.770	26.361	20.859	114.358	0.993	29.909	65518.850	158	0.109	-1.439	100	2124	1	2354.896	5.554	111.801	22.216	1.264	0.791	0.848
3	524.398	165.647	13.946	155	130	186	2399.818	20.092	2399.638	19.962	77.198	2388.220	5.554	22.216	27.770	29.041	22.991	105.172	1	32.385	86864.915	166	-0.633	0.662	100	2816	1	2393.774	5.554	120.964	22.216	1.263	0.792	0.919
4	1017.948	167.152	18.650	150	130	201	3225.612	27.854	3225.650	27.343	130.832	3210.212	5.554	33.324	49.986	52.531	24.673	67.820	0.747	54.701	170151.589	166	0.202	-0.541	100	5516	1	3215.766	55.540	66.038	29.647	2.129	0.470	0.835
5	462.704	167.467	19.015	172	133	194	3767.278	18.328	3767.248	18.177	78.545	3754.504	5.554	27.770	27.770	26.489	22.241	135.000	0.942	29.909	77487.453	172	-0.300	-0.868	100	2512	1	3760.058	5.554	111.801	23.564	1.191	0.840	0.811
6	246.775	152.625	13.669	140	134	170	3901.685	16.662	3901.685	16.455	58.235	3893.354	5.554	16.662	22.216	19.379	16.214	90.000	0.914	22.900	37664.084	157	0.010	-1.344	100	1221	1	3898.908	5.554	104.036	16.662	1.195	0.837	0.800
7	1264.724	170.244	23.030	160	131	210	4628.988	33.256	4628.927	33.186	143.288	4609.820	5.554	38.878	55.540	56.767	28.367	72.008	0.774	57.985	215311.474	168	0.002	-1.064	100	6980	1	4620.928	61.094	73.301	32.093	2.001	0.500	0.804
8	246.775	153.875	12.041	141	141	178	4789.631	14.579	4789.743	14.575	50.381	4781.994	5.554	16.662	16.662	19.648	15.992	135.000	1	23.564	37972.554	153	0.850	0.086	100	1231	1	4781.994	5.554	135	16.662	1.229	0.814	0.941
9	678.632	168.091	26.495	158	134	209	5095.795	20.196	5095.872	20.238	92.907	5081.910	5.554	27.770	33.324	31.017	27.857	90.000	0.988	35.127	114071.895	158	0.231	-1.419	100	3698	1	5087.464	5.554	108.435	27.770	1.113	0.898	0.880
10	1295.570	164.119	20.770	156	133	194	475.264	37.027	475.868	37.335	154.396	449.874	11.108	55.540	44.432	62.409	26.432	151.763	0.683	64.770	212627.792	160	0.014	-1.513	100	6893	1	449.874	16.662	149.036	33.838	2.361	0.424	0.778
11	1418.958	173.478	25.698	138	131	216	702.822	37.791	703.004	37.484	151.142	677.588	11.108	49.986	49.986	52.499	34.414	49.551	0.781	57.182	246158.390	177	-0.086	-1.237	100	7980	1	683.142	61.094	60.945	40.967	1.526	0.656	0.807
12	740.326	164.667	23.854	142	136	205	969.867	28.696	969.914	28.653	92.907	955.288	11.108	27.770	33.324	33.939	27.774	70.395	1	37.257	121907.012	162	0.431	-1.323	100	3952	1	960.842	44.432	63.435	27.770	1.222	0.818	0.906
13	1203.030	177.692	29.006	219	131	226	1814.235	32.114	1814.886	32.539	127.579	1793.942	11.108	38.878	44.432	45.962	33.326	122.166	0.929	52.396	213769.128	175	0.159	-0.984	100	6930.000	1	1793.942	11.108	122.005	37.723	1.379	0.725	0.867
14	616.938	164.100	23.483	134	130	203	1856.980	26.659	1856.760	26.662	89.653	1843.928	11.108	27.770	33.324	30.738	25.555	116.012	0.965	35.127	101239.578	165	0.152	-1.234	100	3282	1	1849.482	11.108	108.435	27.491	1.203	0.831	0.851
15	1172.183	160.053	15.159	171	133	194	3809.606	32.009	3810.029	31.827	181.213	3787.828	11.108	49.986	49.986	50.617	29.486	45.801	0.449	63.325	187610.943	162	0.251	-0.486	100	6082	1	3793.382	61.094	52.125	42.009	1.717	0.583	0.639
