 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	27762.224	150.556	12.991	134	134	168	14542.223	842.357	14542.114	842.958	628.363	14440.400	722.020	222.160	222.160	260.166	135.867	45.000	0.884	277.700	4179757.118	150	0.019	-1.247	100	1355	1	14440.400	944.180	36.870	157.091	1.915	0.522	0.783
2	6169.383	138	0	138	138	138	6026.090	999.720	6026.090	999.720	268.171	5998.320	944.180	55.540	111.080	125.340	62.670	90	1	124.191	851374.882	138	NaN	NaN	100	276	1	5998.320	944.180	116.565	55.540	2	0.500	1
3	3084.692	133	0	133	133	133	11357.930	2304.910	11357.930	2304.910	157.091	11330.160	2277.140	55.540	55.540	62.670	62.670	0	1	78.545	410263.983	133	NaN	NaN	100	133	1	11330.160	2277.140	135	55.540	1	1.000	1
4	6169.383	133	0	133	133	133	22521.470	2943.620	22521.470	2943.620	268.171	22493.700	2888.080	55.540	111.080	125.340	62.670	90	1	124.191	820527.966	133	NaN	NaN	100	266	1	22493.700	2888.080	116.565	55.540	2	0.500	1
5	3084.692	134	0	134	134	134	12579.810	3526.790	12579.810	3526.790	157.091	12552.040	3499.020	55.540	55.540	62.670	62.670	0	1	78.545	413348.674	134	NaN	NaN	100	134	1	12552.040	3499.020	135	55.540	1	1.000	1
6	3084.692	135	0	135	135	135	22965.790	3637.870	22965.790	3637.870	157.091	22938.020	3610.100	55.540	55.540	62.670	62.670	0	1	78.545	416433.366	135	NaN	NaN	100	135	1	22938.020	3610.100	135	55.540	1	1.000	1
7	9254.075	138.667	2.309	140	136	140	18504.077	3785.977	18503.899	3786.333	314.182	18439.280	3721.180	111.080	111.080	131.332	89.717	45.000	1	157.091	1283231.706	140	-0.707	-1.500	100	416	1	18439.280	3832.260	45	111.080	1.464	0.683	0.857
8	3084.692	133	0	133	133	133	23354.570	3804.490	23354.570	3804.490	157.091	23326.800	3776.720	55.540	55.540	62.670	62.670	0	1	78.545	410263.983	133	NaN	NaN	100	133	1	23326.800	3776.720	135	55.540	1	1.000	1
9	3084.692	137	0	137	137	137	23632.270	4026.650	23632.270	4026.650	157.091	23604.500	3998.880	55.540	55.540	62.670	62.670	0	1	78.545	422602.749	137	NaN	NaN	100	137	1	23604.500	3998.880	135	55.540	1	1.000	1
10	3084.692	134	0	134	134	134	20522.030	4137.730	20522.030	4137.730	157.091	20494.260	4109.960	55.540	55.540	62.670	62.670	0	1	78.545	413348.674	134	NaN	NaN	100	134	1	20494.260	4109.960	135	55.540	1	1.000	1
