 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	1179.895	175.046	23.473	168	138	223	1798.471	31.663	1798.581	31.690	155.349	1782.834	2.777	33.324	58.317	60.668	24.762	98.519	0.614	59.947	206535.526	172	0.031	-1.170	100	26782	1	1788.388	2.777	103.392	30.030	2.450	0.408	0.810
2	3794.171	180.923	25.875	143	138	238	2683.124	46.899	2683.857	46.682	419.313	2627.042	2.777	102.749	88.864	106.197	45.490	37.081	0.271	119.927	686451.845	182	0.170	-0.906	100	89014	1	2635.373	91.641	42.184	69.297	2.335	0.428	0.650
3	1573.193	179.211	28.099	160	138	228	254.776	46.174	255.097	46.546	206.682	230.491	5.554	49.986	72.202	71.664	27.950	118.700	0.463	76.405	281933.101	176	0.275	-1.325	100	36559	1	241.599	5.554	109.093	36.018	2.564	0.390	0.740
4	416.433	171.463	24.024	212	138	215	1266.621	24.684	1266.632	24.727	74.897	1255.204	13.885	24.993	22.216	25.632	20.686	35.929	0.933	27.770	71402.899	171	0.382	-1.007	100	9259	1	1255.204	33.324	36.870	22.216	1.239	0.807	0.893
5	393.298	172.980	22.467	208	139	212	1304.945	25.292	1305.163	25.408	73.944	1291.305	13.885	27.770	22.216	25.708	19.479	26.082	0.904	28.993	68032.873	175	0.216	-1.193	100	8822	1	1291.305	30.547	16.699	21.578	1.320	0.758	0.864
6	30.847	138	0	138	138	138	152.735	19.439	152.735	19.439	15.709	149.958	16.662	5.554	5.554	6.267	6.267	0	1	7.855	4256.874	138	NaN	NaN	100	552	1	149.958	16.662	135	5.554	1	1.000	1
7	655.497	188.447	26.099	222	138	230	2765.092	32.883	2765.317	32.567	94.534	2752.007	16.662	27.770	30.547	31.429	26.555	76.226	0.922	33.898	123526.475	192	-0.062	-1.112	100	16018	1	2754.784	47.209	55.008	27.770	1.184	0.845	0.909
8	3377.737	182.039	26.888	220	138	230	79.214	43.443	79.753	43.141	315.298	24.993	19.439	102.749	58.317	96.299	44.660	10.302	0.427	106.436	614879.288	183	0.002	-1.314	100	79733	1	24.993	52.763	15.124	57.193	2.156	0.464	0.779
9	1974.203	186.164	25.084	196	139	230	460.884	50.268	461.169	49.521	202.755	438.766	19.439	44.432	69.425	70.098	35.859	88.196	0.603	72.202	367525.581	194	-0.205	-1.202	100	47658	1	444.320	22.216	112.620	44.432	1.955	0.512	0.796
10	300.757	165.564	18.003	141	138	197	2652.427	31.651	2652.363	31.633	63.115	2643.704	19.439	16.662	22.216	21.887	17.496	70.994	0.949	24.838	49794.634	164	0.122	-1.143	100	6457	1	2646.481	41.655	63.435	16.662	1.251	0.799	0.918
11	1249.300	181.864	26.135	218	138	230	180.368	49.866	180.508	49.329	152.095	163.843	22.216	36.101	58.317	58.320	27.275	70.230	0.679	59.365	227202.960	185	-0.038	-1.206	100	29462	1	174.951	80.533	79.216	31.850	2.138	0.468	0.831
12	1457.517	189.646	27.573	206	138	235	2153.314	49.582	2153.231	49.551	168.478	2127.182	22.216	52.763	58.317	69.893	26.552	49.205	0.645	70.088	276411.503	196	-0.314	-1.105	100	35843	1	2138.290	80.533	56.310	29.781	2.632	0.380	0.857
13	1203.030	188.321	27.653	227	139	232	1582.445	41.548	1582.550	41.363	142.614	1557.897	24.993	49.986	36.101	51.805	29.568	20.374	0.743	55.886	226555.175	193	-0.218	-1.153	100	29378	1	1557.897	55.540	26.565	32.503	1.752	0.571	0.876
14	1033.372	176.224	22.949	157	139	219	1923.839	39.334	1923.972	39.247	137.339	1899.468	24.993	49.986	30.547	53.301	24.685	16.056	0.688	52.690	182104.769	177	0.213	-1.177	100	23614	1	1899.468	49.986	18.435	26.603	2.159	0.463	0.862
15	4588.479	186.496	27.771	213	138	242	1701.557	88.801	1702.230	88.651	437.881	1652.315	33.324	91.641	127.742	115.328	50.658	126.997	0.301	142.955	855732.008	184	0.092	-1.066	100	110965.000	1	1663.423	36.101	119.055	74.618	2.277	0.439	0.602
16	377.875	171.469	22.798	191	140	206	216.634	46.727	216.778	46.722	73.944	202.721	36.101	27.770	22.216	26.455	18.187	37.911	0.868	31.048	64793.947	167	0.164	-1.558	100	8402	1	202.721	52.763	26.565	19.636	1.455	0.687	0.852
17	1426.670	178.362	23.537	157	138	220	1341.944	69.433	1342.090	70.055	169.710	1324.629	36.101	33.324	63.871	63.202	28.741	93.764	0.622	65.363	254463.922	181	0.085	-1.139	100	32997	1	1335.737	36.101	102.265	31.987	2.199	0.455	0.820
18	663.209	180.279	26.638	150	138	223	1625.255	57.445	1625.281	57.117	96.160	1607.883	41.655	30.547	30.547	33.201	25.434	55.469	0.901	36.208	119562.646	184	-0.074	-1.356	100	15504	1	1607.883	63.871	32.471	27.338	1.305	0.766	0.901
19	15.423	144	0	144	144	144	1374.615	45.820	1374.615	45.820	11.782	1371.838	44.432	5.554	2.777	6.267	3.134	0	1	6.210	2220.978	144	NaN	NaN	100	288	1	1371.838	44.432	153.435	2.777	2	0.500	1
20	293.046	156.553	19.347	139	138	193	2247.324	57.732	2247.211	57.747	67.717	2238.262	44.432	19.439	24.993	24.334	15.333	71.052	0.803	27.350	45877.076	148	0.735	-1.118	100	5949	1	2241.039	69.425	66.038	17.390	1.587	0.630	0.817
