 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	802.020	157.615	27.221	127	123	202	3818.375	22.216	3818.627	22.154	96.160	3804.490	5.554	27.770	33.324	34.764	29.374	90.000	1	37.257	126410.662	156	0.106	-1.357	100	4098	1	3810.044	5.554	116.565	27.770	1.184	0.845	0.929
2	1943.356	161.952	26.762	148	121	209	4029.956	43.771	4029.966	43.354	192.321	4009.988	5.554	44.432	77.756	78.097	31.683	108.840	0.660	80.867	314731.084	164	0.050	-1.199	100	10203	1	4015.542	5.554	105.945	38.651	2.465	0.406	0.813
3	987.101	163.781	26.183	179	128	205	1269.436	36.448	1269.814	36.135	122.977	1255.204	11.108	27.770	49.986	44.908	27.987	87.127	0.820	50.294	161668.687	170	0.146	-1.300	100	5241	1	1266.312	11.108	96.340	27.770	1.605	0.623	0.877
4	92.541	129.667	4.041	132	125	132	2611.306	17.588	2611.272	17.654	31.418	2604.826	11.108	11.108	11.108	13.133	8.972	45.000	1	15.709	11999.450	132	-0.707	-1.500	100	389	1	2604.826	22.216	45	11.108	1.464	0.683	0.857
5	4688.731	157.908	25.285	162	121	219	5348.246	72.421	5348.226	71.587	383.294	5292.962	11.108	94.418	99.972	101.144	59.024	41.207	0.401	125.918	740387.678	160	0.367	-0.765	100	24002	1	5292.962	105.526	41.424	88.716	1.714	0.584	0.643
6	2652.835	159.442	22.576	163	123	198	729.253	43.463	729.002	43.595	232.941	688.696	16.662	83.310	55.540	77.582	43.537	5.641	0.614	84.960	422972.912	159	-0.067	-1.246	100	13712.000	1	688.696	27.770	168.690	52.808	1.782	0.561	0.764
7	524.398	164	24.044	127	127	190	1425.254	27.280	1425.703	27.194	77.198	1410.716	16.662	27.770	22.216	29.041	22.991	15.172	1	32.385	86001.202	165	-0.487	-1.262	100	2788	1	1410.716	33.324	30.964	22.216	1.263	0.792	0.919
8	1634.887	156.509	23.512	129	124	201	1816.734	45.742	1817.167	45.066	165.504	1793.942	16.662	44.432	61.094	66.574	31.268	63.395	0.750	67.109	255875.168	154	0.248	-1.308	100	8295	1	1805.050	77.756	65.556	37.286	2.129	0.470	0.809
9	2375.213	147.740	19.179	121	121	192	4219.561	69.497	4219.567	69.395	288.481	4198.824	16.662	38.878	111.080	99.126	30.509	89.324	0.359	113.280	350914.516	147	0.365	-0.814	100	11376	1	4209.932	127.742	78.690	38.878	3.249	0.308	0.647
10	1943.356	163.667	23.540	167	122	209	4308.361	51.970	4308.422	51.573	184.466	4287.688	16.662	44.432	72.202	76.064	32.530	109.571	0.718	77.358	318062.551	166	-0.021	-0.873	100	10311	1	4293.242	16.662	111.038	39.220	2.338	0.428	0.818
