 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	1041.083	179.741	20.877	168	146	223	1798.622	31.216	1798.717	31.346	147.494	1785.611	2.777	27.770	58.317	58.761	22.558	98.527	0.601	58.581	187125.104	182	0.012	-1.109	100	24265	1	1791.165	2.777	95.440	25.578	2.605	0.384	0.826
2	624.650	183.667	24.761	172	146	224	855.573	18.873	855.971	19.011	92.233	841.431	5.554	30.547	27.770	30.705	25.902	34.907	0.923	33.440	114727.392	181	0.111	-1.279	100	14877	1	841.431	27.770	41.634	27.491	1.185	0.844	0.905
3	3493.413	184.375	24.005	190	144	238	2682.836	46.795	2683.675	46.590	405.231	2629.819	5.554	99.972	86.087	103.874	42.821	36.842	0.267	119.927	644099.030	185	0.202	-0.853	100	83522	1	2635.373	91.641	42.184	66.752	2.426	0.412	0.625
4	1449.805	182.537	26.739	160	144	228	254.952	46.795	255.250	47.040	199.501	230.491	11.108	49.986	66.648	67.983	27.153	119.335	0.458	70.800	264643.404	180	0.240	-1.393	100	34317	1	241.599	11.108	115.560	35.605	2.504	0.399	0.722
5	1465.229	195.479	24.687	214	144	236	816.423	34.961	816.622	34.773	150.468	791.445	11.108	47.209	49.986	49.250	37.880	120.843	0.813	52.396	286421.327	202	-0.460	-0.897	100	37141	1	796.999	16.662	122.005	40.675	1.300	0.769	0.864
6	347.028	177.644	21.455	212	147	215	1266.158	24.345	1266.266	24.469	68.669	1255.204	13.885	22.216	19.439	22.300	19.814	29.817	0.925	25.603	61647.562	174	0.371	-1.073	100	7994	1	1255.204	33.324	40.601	19.439	1.126	0.888	0.909
7	370.163	175.042	21.522	208	144	212	1305.306	25.572	1305.464	25.635	73.944	1291.305	13.885	27.770	22.216	25.334	18.604	26.017	0.851	28.320	64793.947	176	0.203	-1.209	100	8402	1	1291.305	27.770	11.310	20.058	1.362	0.734	0.835
8	632.362	190.268	24.723	222	144	230	2765.282	32.443	2765.461	32.239	92.907	2752.007	16.662	27.770	30.547	30.476	26.419	81.387	0.921	32.504	120318.396	192	0.007	-1.220	100	15602.000	1	2757.561	47.209	70.017	27.770	1.154	0.867	0.896
9	3130.962	185.337	25.111	220	144	230	79.329	43.550	79.870	43.206	297.962	24.993	19.439	102.749	55.540	95.732	41.642	10.705	0.443	105.745	580284.472	187	-0.026	-1.316	100	75247	1	24.993	52.763	13.671	54.310	2.299	0.435	0.772
10	1912.509	187.645	24.063	196	144	230	461.217	49.706	461.423	49.081	202.755	438.766	19.439	44.432	69.425	69.312	35.132	88.785	0.585	71.396	358873.021	195	-0.199	-1.215	100	46536	1	452.651	19.439	103.496	44.354	1.973	0.507	0.785
11	3477.990	191.636	24.435	212	144	240	2578.752	58.603	2578.944	58.219	280.626	2538.178	19.439	77.756	88.864	85.739	51.649	121.527	0.555	98.182	666509.314	194	-0.224	-0.861	100	86428	1	2546.509	22.216	118.740	63.173	1.660	0.602	0.771
12	1395.823	191.895	25.958	206	144	235	2152.919	49.779	2152.944	49.689	164.551	2127.182	22.216	52.763	55.540	68.025	26.126	48.411	0.648	67.795	267851.483	197	-0.318	-1.076	100	34733	1	2135.513	77.756	55.008	29.781	2.604	0.384	0.848
