 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	342.744	97	0	97	97	97	7136.890	27.770	7136.890	27.770	52.364	7127.633	18.513	18.513	18.513	20.890	20.890	0	1	26.182	33246.121	97	NaN	NaN	100	97	1	7127.633	18.513	135	18.513	1	1.000	1
2	2399.205	104.571	4.392	102	102	111	9562.137	43.639	9562.592	43.704	183.273	9534.367	18.513	55.540	55.540	61.715	49.498	123.401	0.898	78.545	250888.250	102	0.949	-1.100	100	732	1	9534.367	18.513	135	55.540	1.247	0.802	0.824
3	685.487	110	0	110	110	110	15588.227	27.770	15588.227	27.770	78.545	15569.713	18.513	37.027	18.513	41.780	20.890	0	1	41.397	75403.572	110	NaN	NaN	100	220	1	15569.713	18.513	153.435	18.513	2	0.500	1
4	342.744	98	0	98	98	98	3119.497	46.283	3119.497	46.283	52.364	3110.240	37.027	18.513	18.513	20.890	20.890	0	1	26.182	33588.864	98	NaN	NaN	100	98	1	3110.240	37.027	135	18.513	1	1.000	1
5	3427.435	99.700	1.252	100	98	101	15536.389	72.202	15536.261	72.150	209.454	15495.660	37.027	74.053	74.053	66.976	65.157	116.565	0.982	82.794	341715.281	100	-0.480	-1.307	100	997	1	15514.173	37.027	116.565	74.053	1.028	0.973	0.769
6	685.487	124	0	124	124	124	3850.773	101.823	3850.773	101.823	78.545	3832.260	92.567	37.027	18.513	41.780	20.890	0	1	41.397	85000.391	124	NaN	NaN	100	248	1	3832.260	92.567	153.435	18.513	2	0.500	1
7	1028.231	116	16.371	102	102	134	11376.443	101.823	11376.975	101.823	115.572	11348.673	92.567	55.540	18.513	62.670	20.890	0	0.967	58.544	119274.742	112	0.422	-1.500	100	348	1	11348.673	92.567	161.565	18.513	3	0.333	1
8	342.744	112	0	112	112	112	14912.490	101.823	14912.490	101.823	52.364	14903.233	92.567	18.513	18.513	20.890	20.890	0	1	26.182	38387.273	112	NaN	NaN	100	112	1	14903.233	92.567	135	18.513	1	1.000	1
9	10625.049	113.774	12.787	100	100	144	756.956	238.583	755.202	237.600	409.925	703.507	166.620	111.080	148.107	131.095	103.194	87.862	0.795	158.178	1208856.364	111	0.792	-0.535	100	3527	1	722.020	314.727	69.444	111.080	1.270	0.787	0.785
10	342.744	96	0	96	96	96	3823.003	175.877	3823.003	175.877	52.364	3813.747	166.620	18.513	18.513	20.890	20.890	0	1	26.182	32903.377	96	NaN	NaN	100	96	1	3813.747	166.620	135	18.513	1	1.000	1
11	685.487	116	0	116	116	116	11867.047	194.390	11867.047	194.390	78.545	11848.533	185.133	37.027	18.513	41.780	20.890	0	1	41.397	79516.495	116	NaN	NaN	100	232	1	11848.533	185.133	153.435	18.513	2	0.500	1
12	685.487	102	9.899	95	95	109	4387.660	212.903	4388.295	212.903	78.545	4369.147	203.647	37.027	18.513	41.780	20.890	0	1	41.397	69919.676	109	0	-2	100	204	1	4369.147	203.647	153.435	18.513	2	0.500	1
13	342.744	111	0	111	111	111	9765.783	212.903	9765.783	212.903	52.364	9756.527	203.647	18.513	18.513	20.890	20.890	0	1	26.182	38044.530	111	NaN	NaN	100	111	1	9756.527	203.647	135	18.513	1	1.000	1
14	342.744	109	0	109	109	109	16708.283	231.417	16708.283	231.417	52.364	16699.027	222.160	18.513	18.513	20.890	20.890	0	1	26.182	37359.043	109	NaN	NaN	100	109	1	16699.027	222.160	135	18.513	1	1.000	1
15	342.744	113	0	113	113	113	842.357	249.930	842.357	249.930	52.364	833.100	240.673	18.513	18.513	20.890	20.890	0	1	26.182	38730.017	113	NaN	NaN	100	113	1	833.100	240.673	135	18.513	1	1.000	1
16	685.487	98	0	98	98	98	11469.010	277.700	11469.010	277.700	89.390	11459.753	259.187	18.513	37.027	41.780	20.890	90	1	41.397	67177.728	98	NaN	NaN	100	196	1	11459.753	259.187	116.565	18.513	2	0.500	1
17	342.744	113	0	113	113	113	842.357	286.957	842.357	286.957	52.364	833.100	277.700	18.513	18.513	20.890	20.890	0	1	26.182	38730.017	113	NaN	NaN	100	113	1	833.100	277.700	135	18.513	1	1.000	1
18	342.744	98	0	98	98	98	15930.723	305.470	15930.723	305.470	52.364	15921.467	296.213	18.513	18.513	20.890	20.890	0	1	26.182	33588.864	98	NaN	NaN	100	98	1	15921.467	296.213	135	18.513	1	1.000	1
19	342.744	107	0	107	107	107	10950.637	398.037	10950.637	398.037	52.364	10941.380	388.780	18.513	18.513	20.890	20.890	0	1	26.182	36673.556	107	NaN	NaN	100	107	1	10941.380	388.780	135	18.513	1	1.000	1
20	342.744	96	0	96	96	96	11765.223	398.037	11765.223	398.037	52.364	11755.967	388.780	18.513	18.513	20.890	20.890	0	1	26.182	32903.377	96	NaN	NaN	100	96	1	11755.967	388.780	135	18.513	1	1.000	1
21	342.744	116	0	116	116	116	16412.070	416.550	16412.070	416.550	52.364	16402.813	407.293	18.513	18.513	20.890	20.890	0	1	26.182	39758.247	116	NaN	NaN	100	116	1	16402.813	407.293	135	18.513	1	1.000	1
22	1370.974	102	0	102	102	102	6308.418	448.948	6308.418	448.948	141.754	6276.020	425.807	55.540	37.027	59.086	29.543	18.435	0.857	66.751	139839.353	102	NaN	NaN	100	408	1	6276.020	462.833	33.690	37.027	2.000	0.500	0.800
23	342.744	111	0	111	111	111	7803.370	490.603	7803.370	490.603	52.364	7794.113	481.347	18.513	18.513	20.890	20.890	0	1	26.182	38044.530	111	NaN	NaN	100	111	1	7794.113	481.347	135	18.513	1	1.000	1
