 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	3770.179	121.091	8.372	123	108	130	2680.226	63.114	2680.653	63.435	231.144	2647.407	18.513	74.053	74.053	70.673	67.924	108.435	0.887	92.567	456534.357	123	-0.600	-1.028	100	1332	1	2647.407	37.027	143.130	74.053	1.040	0.961	0.815
2	3770.179	113.364	7.075	107	107	125	3257.505	59.748	3257.122	59.407	257.326	3221.320	18.513	74.053	92.567	82.100	58.469	136.788	0.715	107.950	427401.158	111	0.534	-1.456	100	1247	1	3221.320	18.513	120.964	74.053	1.404	0.712	0.710
3	12681.510	136.135	24.127	107	107	192	4989.343	103.825	4986.513	103.477	488.470	4924.547	18.513	129.593	148.107	143.364	112.627	76.634	0.668	174.654	1726399.065	137	0.416	-0.795	100	5037	1	4924.547	166.620	57.995	129.593	1.273	0.786	0.804
4	2056.461	108.500	3.674	107	107	116	6053.860	55.540	6053.988	55.156	178.781	6035.347	18.513	37.027	74.053	73.828	35.466	71.565	0.809	82.794	223126.026	107	1.789	1.200	100	651	1	6035.347	92.567	63.435	37.027	2.082	0.480	0.857
5	59637.371	142.649	25.246	167	107	199	6832.378	219.713	6832.472	225.154	1755.271	6627.773	18.513	388.780	370.267	305.166	248.825	99.852	0.243	471.999	8507236.689	142	0.153	-1.158	100	24821.000	1	6627.773	351.753	41.820	357.676	1.226	0.815	0.532
6	10282.305	119.900	12.347	111	108	145	7310.298	124.039	7313.459	127.589	556.171	7238.713	18.513	148.107	185.133	214.547	61.021	126.533	0.418	237.086	1232848.409	113	1.005	-0.440	100	3597	1	7238.713	18.513	128.660	94.979	3.516	0.284	0.632
7	6512.127	120	10.100	129	107	134	8376.309	72.592	8375.278	73.996	372.898	8331.000	18.513	92.567	129.593	106.731	77.686	82.214	0.589	134.779	781455.205	123	-0.047	-1.616	100	2280	1	8386.540	148.107	74.055	92.567	1.374	0.728	0.717
8	4112.922	113.833	6.206	109	109	126	9543.623	89.481	9543.447	89.070	331.379	9515.853	18.513	74.053	111.080	98.915	52.942	101.903	0.471	124.191	468187.636	113	1.208	0.115	100	1366	1	9534.367	18.513	116.565	74.053	1.868	0.535	0.667
9	8225.844	124.208	13.831	109	108	152	10936.752	70.968	10937.315	70.802	425.262	10848.813	18.513	166.620	92.567	175.623	59.636	18.158	0.572	182.335	1021718.407	121	0.469	-0.804	100	2981	1	10848.813	111.080	23.962	80.859	2.945	0.340	0.716
10	11653.279	127.618	18.668	111	107	160	980.118	95.289	978.043	95.688	577.860	870.127	37.027	222.160	111.080	206.449	71.870	168.190	0.439	240.673	1487164.095	121	0.599	-1.215	100	4339	1	870.127	37.027	157.380	96.426	2.873	0.348	0.648
