 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	1370.974	162	6.928	156	156	168	1758.767	46.283	1758.767	46.283	141.754	1740.253	18.513	37.027	55.540	59.546	29.315	121.717	0.857	66.751	222097.795	168	0	-2	100	648	1	1740.253	18.513	123.690	37.027	2.031	0.492	0.800
2	2399.205	157.714	6.726	164	149	164	2109.198	51.573	2109.648	52.035	183.273	2073.493	18.513	74.053	55.540	71.378	42.797	149.036	0.898	82.794	378388.836	157	-0.343	-1.459	100	1104	1	2073.493	37.027	153.435	52.364	1.668	0.600	0.778
3	18850.893	160.782	16.280	145	143	195	3022.891	144.236	3021.715	146.772	787.315	2943.620	18.513	166.620	222.160	208.720	114.995	80.437	0.382	240.673	3030880.869	155	0.812	-0.635	100	8843	1	2999.160	18.513	112.620	159.845	1.815	0.551	0.636
4	342.744	153	0	153	153	153	3138.010	27.770	3138.010	27.770	52.364	3128.753	18.513	18.513	18.513	20.890	20.890	0	1	26.182	52439.757	153	NaN	NaN	100	153	1	3128.753	18.513	135	18.513	1	1.000	1
5	685.487	145	0	145	145	145	3785.977	37.027	3785.977	37.027	89.390	3776.720	18.513	18.513	37.027	41.780	20.890	90	1	41.397	99395.618	145	NaN	NaN	100	290	1	3776.720	18.513	116.565	18.513	2	0.500	1
6	6169.383	156.389	8.873	164	144	168	5264.986	48.340	5264.353	47.908	320.534	5202.247	18.513	111.080	74.053	120.465	65.206	164.491	0.755	133.502	964822.984	155	-0.031	-1.580	100	2815	1	5202.247	18.513	146.310	74.053	1.847	0.541	0.857
7	2399.205	146.429	4.541	143	143	153	6179.486	56.862	6179.760	57.175	194.118	6146.427	18.513	55.540	74.053	63.721	47.940	108.435	0.800	82.794	351312.099	144	0.876	-1.134	100	1025	1	6164.940	18.513	116.565	55.540	1.329	0.752	0.737
8	1370.974	149	0	149	149	149	7127.633	37.027	7127.633	37.027	104.727	7109.120	18.513	37.027	37.027	41.780	41.780	0	1	52.364	204275.133	149	NaN	NaN	100	596	1	7109.120	18.513	135	37.027	1	1.000	1
9	342.744	156	0	156	156	156	8321.743	27.770	8321.743	27.770	52.364	8312.487	18.513	18.513	18.513	20.890	20.890	0	1	26.182	53467.988	156	NaN	NaN	100	156	1	8312.487	18.513	135	18.513	1	1.000	1
10	685.487	151	5.657	147	147	155	14329.320	27.770	14329.565	27.770	78.545	14310.807	18.513	37.027	18.513	41.780	20.890	0	1	41.397	103508.540	155	0	-2	100	302	1	14310.807	18.513	153.435	18.513	2	0.500	1
