 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	2056.461	140.500	7.204	141	132	153	823.843	49.369	823.448	49.512	231.144	777.560	18.513	92.567	55.540	77.146	33.940	19.968	0.484	99.697	288932.780	141	0.687	-0.278	100	843	1	777.560	74.053	21.801	52.736	2.273	0.440	0.571
2	1028.231	134	0	134	134	134	2119.777	46.283	2119.777	46.283	126.417	2110.520	18.513	18.513	55.540	62.670	20.890	90	0.809	58.544	137782.891	134	NaN	NaN	100	402	1	2110.520	18.513	108.435	18.513	3	0.333	1
3	2056.461	130.667	1.633	130	130	134	2184.573	40.112	2184.432	40.238	183.273	2147.547	18.513	74.053	55.540	75.317	34.765	35.072	0.769	92.567	268710.913	130	1.789	1.200	100	784	1	2147.547	74.053	36.870	49.705	2.166	0.462	0.706
4	342.744	132	0	132	132	132	2249.370	27.770	2249.370	27.770	52.364	2240.113	18.513	18.513	18.513	20.890	20.890	0	1	26.182	45242.143	132	NaN	NaN	100	132	1	2240.113	18.513	135	18.513	1	1.000	1
5	342.744	129	0	129	129	129	2730.717	27.770	2730.717	27.770	52.364	2721.460	18.513	18.513	18.513	20.890	20.890	0	1	26.182	44213.913	129	NaN	NaN	100	129	1	2721.460	18.513	135	18.513	1	1.000	1
6	1028.231	128	0	128	128	128	4001.966	33.941	4001.966	33.941	104.727	3980.367	18.513	37.027	37.027	43.777	29.906	135.000	1	52.364	131613.508	128	NaN	NaN	100	384	1	3980.367	18.513	135	37.027	1.464	0.683	0.857
7	342.744	129	0	129	129	129	9728.757	27.770	9728.757	27.770	52.364	9719.500	18.513	18.513	18.513	20.890	20.890	0	1	26.182	44213.913	129	NaN	NaN	100	129	1	9719.500	18.513	135	18.513	1	1.000	1
8	1370.974	135.750	4.500	138	129	138	10085.138	32.398	10085.522	32.475	141.754	10052.740	18.513	55.540	37.027	59.086	29.543	161.565	0.857	66.751	186109.727	138	-1.155	-0.667	100	543	1	10052.740	18.513	146.310	37.027	2.000	0.500	0.800
9	342.744	128	0	128	128	128	11265.363	27.770	11265.363	27.770	52.364	11256.107	18.513	18.513	18.513	20.890	20.890	0	1	26.182	43871.169	128	NaN	NaN	100	128	1	11256.107	18.513	135	18.513	1	1.000	1
10	342.744	161	0	161	161	161	12968.590	27.770	12968.590	27.770	52.364	12959.333	18.513	18.513	18.513	20.890	20.890	0	1	26.182	55181.705	161	NaN	NaN	100	161	1	12959.333	18.513	135	18.513	1	1.000	1
11	342.744	144	0	144	144	144	13542.503	27.770	13542.503	27.770	52.364	13533.247	18.513	18.513	18.513	20.890	20.890	0	1	26.182	49355.066	144	NaN	NaN	100	144	1	13533.247	18.513	135	18.513	1	1.000	1
12	342.744	138	0	138	138	138	15116.137	27.770	15116.137	27.770	52.364	15106.880	18.513	18.513	18.513	20.890	20.890	0	1	26.182	47298.605	138	NaN	NaN	100	138	1	15106.880	18.513	135	18.513	1	1.000	1
13	2056.461	148.333	8.406	142	142	159	15970.836	49.369	15970.621	48.884	157.091	15939.980	18.513	55.540	55.540	58.140	45.035	135.000	1	66.751	305041.725	146	0.609	-1.522	100	890	1	15958.493	18.513	123.690	52.364	1.291	0.775	0.800
14	2399.205	144.286	8.751	141	132	156	18477.629	54.218	18477.296	54.459	194.118	18439.280	18.513	74.053	55.540	62.201	49.111	17.769	0.800	78.545	346170.946	141	0.336	-0.984	100	1010	1	18439.280	74.053	45	55.540	1.267	0.790	0.778
15	2399.205	149.571	12.765	134	134	165	361.010	64.797	361.664	64.001	157.091	333.240	37.027	55.540	55.540	69.832	43.744	45.000	1	78.545	358852.456	154	-0.221	-1.581	100	1047	1	333.240	92.567	45	52.364	1.596	0.626	0.875
16	1370.974	130	0	130	130	130	995.092	60.168	995.092	60.168	141.754	962.693	37.027	55.540	37.027	59.086	29.543	18.435	0.857	66.751	178226.626	130	NaN	NaN	100	520	1	962.693	74.053	33.690	37.027	2.000	0.500	0.800
17	2741.948	133.500	6.612	128	128	143	2427.561	92.567	2427.708	93.589	257.326	2406.733	37.027	55.540	92.567	92.259	37.841	108.293	0.520	107.950	366050.070	135	0.558	-1.295	100	1068	1	2406.733	37.027	120.964	55.540	2.438	0.410	0.727
18	2056.461	136.167	6.338	134	128	146	2792.428	67.882	2792.080	68.128	167.936	2758.487	37.027	55.540	55.540	54.247	48.267	26.565	0.916	66.751	280021.449	134	0.420	-0.856	100	817	1	2758.487	55.540	146.310	55.540	1.124	0.890	0.800
