 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	994.813	147.659	31.213	120	103	211	1736.045	16.501	1737.464	16.689	163.203	1705.078	2.777	58.317	30.547	58.932	21.493	166.590	0.469	59.818	146893.014	145	0.404	-0.974	100	19048	1	1705.078	5.554	158.199	26.857	2.742	0.365	0.750
2	393.298	127.569	17.514	156	103	156	1849.400	16.254	1849.412	16.263	70.970	1838.374	5.554	22.216	22.216	22.944	21.826	112.612	0.981	26.198	50172.509	123	0.262	-1.292	100	6506	1	1841.151	5.554	122.005	22.216	1.051	0.951	0.903
3	593.803	132.351	18.941	106	103	170	2452.217	18.628	2452.156	18.477	100.761	2435.429	5.554	33.324	27.770	30.247	24.996	172.256	0.735	35.127	78590.230	133	0.058	-1.098	100	10191	1	2435.429	11.108	161.565	27.770	1.210	0.826	0.842
4	786.596	150.255	29.556	118	106	198	1044.343	24.476	1044.508	24.182	103.341	1027.490	8.331	33.324	30.547	34.819	28.764	15.251	0.926	37.771	118189.959	148	0.061	-1.412	100	15326	1	1030.267	36.101	36.027	30.455	1.211	0.826	0.911
5	516.686	139.522	22.660	123	103	178	1244.158	19.957	1243.944	19.894	86.679	1227.434	8.331	30.547	24.993	28.875	22.783	172.452	0.864	31.663	72089.243	144	-0.099	-1.383	100	9348	1	1227.434	16.662	164.745	24.993	1.267	0.789	0.870
6	2213.266	149.631	31.970	134	104	224	377.822	31.626	378.825	31.478	255.715	324.909	11.108	97.195	36.101	102.087	27.604	3.964	0.425	98.613	331172.490	139	0.565	-0.784	100	42944	1	324.909	38.878	9.728	36.101	3.698	0.270	0.745
7	393.298	129.314	17.436	109	104	162	546.606	20.882	546.566	20.664	70.970	535.961	11.108	22.216	22.216	23.499	21.310	33.538	0.981	26.198	50858.853	126	0.142	-1.309	100	6595	1	535.961	27.770	32.005	22.216	1.103	0.907	0.911
8	763.461	148.808	29.897	108	103	205	1338.724	25.512	1338.678	25.493	100.761	1321.852	11.108	33.324	30.547	32.277	30.116	7.415	0.945	35.127	113609.192	148	0.077	-1.303	100	14732	1	1321.852	19.439	161.565	30.547	1.072	0.933	0.917
9	1658.022	142.084	21.173	136	103	189	182.126	40.460	182.266	40.409	236.474	149.958	13.885	58.317	61.094	59.930	35.225	119.655	0.373	67.795	235577.897	140	0.148	-0.774	100	30548.000	1	152.735	22.216	145.008	49.775	1.701	0.588	0.653
10	223.640	119.069	10.323	108	108	147	1581.502	21.115	1581.608	21.067	53.634	1571.782	13.885	19.439	13.885	20.728	13.737	17.852	0.977	22.389	26628.600	119	1.252	1.426	100	3453	1	1571.782	27.770	29.745	13.885	1.509	0.663	0.921
11	670.920	157.862	28.598	152	103	198	1816.812	28.744	1816.765	28.835	96.160	1802.273	13.885	30.547	27.770	30.944	27.606	168.875	0.912	33.898	105912.886	159	-0.146	-1.259	100	13734	1	1802.273	19.439	145.008	27.770	1.121	0.892	0.906
12	401.010	130	20.587	110	104	175	2383.681	24.833	2383.804	24.726	75.571	2371.558	13.885	24.993	22.216	24.415	20.913	175.812	0.882	26.345	52131.288	127	0.729	-0.491	100	6760	1	2371.558	19.439	161.565	22.216	1.167	0.857	0.860
13	7.712	109	0	109	109	109	481.810	18.050	481.810	18.050	7.855	480.421	16.662	2.777	2.777	3.134	3.134	0	1	3.927	840.578	109	NaN	NaN	100	109	1	480.421	16.662	135	2.777	1	1.000	1
14	701.767	149.747	29.784	119	103	208	737.446	32.943	737.351	32.872	104.689	719.243	16.662	36.101	30.547	38.306	23.326	36.540	0.805	41.002	105087.731	146	0.274	-1.019	100	13627.000	1	719.243	44.432	28.301	25.527	1.642	0.609	0.879
15	354.740	129.957	15.632	146	103	157	2495.316	27.408	2495.480	27.595	67.717	2482.638	16.662	24.993	19.439	25.293	17.858	9.111	0.972	27.350	46100.716	134	-0.170	-0.993	100	5978	1	2482.638	33.324	23.962	19.439	1.416	0.706	0.885
16	616.938	144.150	27.613	182	103	190	242.397	33.636	242.088	33.442	95.487	227.714	19.439	30.547	27.770	31.733	24.753	141.935	0.850	35.563	88931.659	141	0.110	-1.268	100	11532	1	230.491	22.216	141.340	27.770	1.282	0.780	0.879
17	1488.364	144.259	24.495	144	103	195	960.576	39.705	960.538	39.249	160.903	930.295	19.439	55.540	41.655	54.244	34.935	8.750	0.722	59.818	214709.959	144	0.102	-1.027	100	27842	1	930.295	47.209	21.801	41.655	1.553	0.644	0.852
18	316.181	124.268	14.785	134	103	149	1290.865	30.242	1291.005	30.267	66.090	1280.197	19.439	22.216	22.216	21.646	18.598	141.487	0.910	23.889	39291.259	130	-0.163	-1.343	100	5095	1	1280.197	24.993	144.462	19.636	1.164	0.859	0.845
19	632.362	151.890	28.764	175	103	208	1645.847	32.240	1645.766	32.176	92.233	1630.099	19.439	30.547	27.770	30.028	26.813	164.840	0.934	32.504	96049.585	152	0.021	-1.011	100	12455.000	1	1630.099	24.993	160.017	27.770	1.120	0.893	0.906
20	370.163	133.750	22.162	104	103	170	596.997	31.878	596.920	31.610	72.597	585.947	22.216	22.216	19.439	22.717	20.747	12.942	0.883	25.603	49509.300	136	-0.001	-1.339	100	6420	1	585.947	24.993	139.399	19.439	1.095	0.913	0.914
21	416.433	124.167	17.550	126	103	160	1201.412	32.810	1201.541	32.751	78.151	1191.333	22.216	22.216	22.216	23.751	22.324	40.842	0.857	27.770	51707.143	122	0.494	-1.048	100	6705	1	1191.333	22.216	143.130	22.216	1.064	0.940	0.931
22	478.127	139.113	18.791	131	105	182	1399.877	36.370	1399.914	36.646	78.825	1388.500	22.216	22.216	27.770	27.391	22.225	83.796	0.967	29.909	66513.663	137	0.050	-0.998	100	8625	1	1394.054	49.986	68.199	22.216	1.232	0.811	0.912
23	339.316	141.250	19.546	124	104	174	1514.349	31.809	1514.408	31.875	64.742	1505.134	22.216	19.439	19.439	22.241	19.425	45.914	1	25.603	47928.396	139	-0.052	-0.847	100	6215	1	1505.134	41.655	40.601	19.439	1.145	0.873	0.957
24	1041.083	152.081	27.867	173	103	208	2144.574	36.728	2144.051	36.892	135.712	2118.851	22.216	52.763	30.547	52.695	25.155	11.245	0.710	53.920	158329.508	154	0.075	-0.993	100	20531	1	2118.851	44.432	11.889	27.246	2.095	0.477	0.874
25	578.380	148.547	28.840	107	104	197	2026.044	38.193	2025.752	38.134	88.306	2010.548	24.993	30.547	24.993	29.795	24.716	172.072	0.932	31.663	85916.373	146	0.117	-1.103	100	11141.000	1	2013.325	27.770	142.125	24.993	1.206	0.830	0.898
26	632.362	148.854	31.342	105	104	205	470.634	44.263	470.676	44.017	92.907	455.428	27.770	30.547	30.547	29.584	27.216	56.639	0.921	32.504	94129.364	150	0.097	-1.356	100	12206	1	463.759	58.317	70.017	28.538	1.087	0.920	0.886
27	539.821	146.186	25.071	152	103	195	1694.684	40.187	1694.864	40.072	85.052	1680.085	27.770	30.547	24.993	30.687	22.398	152.865	0.938	32.385	78914.123	146	0.118	-0.955	100	10233	1	1680.085	33.324	149.036	24.251	1.370	0.730	0.886
28	616.938	144.212	27.505	104	103	198	283.601	44.640	283.571	44.304	94.534	266.592	30.547	33.324	27.770	33.110	23.724	147.053	0.868	36.208	88970.217	139	0.344	-1.083	100	11537	1	269.369	33.324	147.529	26.091	1.396	0.717	0.865
29	439.569	136.772	25.049	103	103	182	1484.599	42.313	1484.545	42.503	77.198	1471.810	30.547	27.770	22.216	27.589	20.286	165.793	0.927	28.993	60120.639	133	0.406	-1.115	100	7796	1	1471.810	36.101	163.301	21.959	1.360	0.735	0.877
30	562.956	149.575	27.420	160	103	193	1552.476	44.565	1552.396	44.682	88.980	1535.681	30.547	33.324	24.993	31.850	22.505	170.533	0.894	35.127	84204.369	156	-0.097	-1.316	100	10919	1	1535.681	38.878	161.565	24.993	1.415	0.707	0.880
31	84.829	125.636	6.531	132	116	132	2420.156	35.722	2420.160	35.685	35.345	2413.213	30.547	13.885	11.108	13.388	8.067	30.695	0.853	14.955	10657.609	129	-0.350	-1.479	100	1382	1	2413.213	38.878	21.801	9.818	1.660	0.603	0.759
32	1611.751	159.316	34.896	118	103	224	874.323	50.179	874.160	49.943	178.238	841.431	33.324	66.648	33.324	67.731	30.298	0.594	0.638	66.879	256777.441	156	0.127	-1.186	100	33297	1	841.431	47.209	175.236	33.324	2.235	0.447	0.848
33	4118.063	163.049	39.262	103	103	237	1103.696	62.758	1107.564	61.999	380.714	1024.713	33.324	136.073	61.094	129.117	40.609	8.765	0.357	138.878	671444.821	158	0.175	-1.146	100	87068	1	1024.713	83.310	11.535	53.585	3.180	0.315	0.699
34	385.586	133.740	21.991	103	103	170	1857.258	43.266	1857.291	43.224	81.125	1841.151	33.324	33.324	19.439	31.152	15.760	172.135	0.736	34.350	51568.332	136	-0.024	-1.411	100	6687	1	1841.151	38.878	165.964	19.082	1.977	0.506	0.820
35	277.622	127.667	14.836	116	105	154	522.770	46.360	522.942	46.396	60.536	510.968	36.101	22.216	19.439	21.486	16.452	14.572	0.952	23.727	35443.106	126	0.319	-0.944	100	4596	1	510.968	49.986	20.556	18.636	1.306	0.766	0.828
36	771.173	138.180	24.918	113	103	193	688.279	48.764	689.036	48.921	150.468	658.149	36.101	55.540	27.770	56.280	17.446	166.782	0.428	57.249	106560.671	133	0.455	-0.915	100	13818	1	658.149	44.432	165.964	23.505	3.226	0.310	0.704
37	293.046	138.737	22.803	122	104	176	1007.686	46.624	1008.038	46.786	62.163	996.943	36.101	22.216	19.439	21.147	17.644	13.628	0.953	23.727	40656.235	137	0.134	-1.290	100	5272	1	996.943	52.763	20.556	19.439	1.199	0.834	0.874
38	416.433	133.981	20.325	122	103	172	1443.680	47.158	1443.789	47.051	75.571	1430.155	36.101	27.770	22.216	25.523	20.775	22.938	0.916	28.320	55794.359	132	0.276	-0.972	100	7235.000	1	1430.155	49.986	11.310	22.216	1.229	0.814	0.857
39	1511.499	150.663	33.292	104	103	214	1916.442	52.763	1916.403	52.584	188.393	1877.252	36.101	72.202	36.101	76.015	25.317	165.790	0.535	75.543	227727.357	143	0.308	-1.197	100	29530	1	1877.252	44.432	162.897	31.595	3.002	0.333	0.784
