 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	3084.692	108	0	108	108	108	638.710	83.310	638.710	83.310	157.091	610.940	55.540	55.540	55.540	62.670	62.670	0	1	78.545	333146.693	108	NaN	NaN	100	108	1	610.940	55.540	135	55.540	1	1.000	1
2	3084.692	108	0	108	108	108	1138.570	83.310	1138.570	83.310	157.091	1110.800	55.540	55.540	55.540	62.670	62.670	0	1	78.545	333146.693	108	NaN	NaN	100	108	1	1110.800	55.540	135	55.540	1	1.000	1
3	3084.692	121	0	121	121	121	14079.390	83.310	14079.390	83.310	157.091	14051.620	55.540	55.540	55.540	62.670	62.670	0	1	78.545	373247.684	121	NaN	NaN	100	121	1	14051.620	55.540	135	55.540	1	1.000	1
4	70947.907	118.174	5.573	118	111	138	1870.249	303.055	1870.848	304.448	1164.705	1721.740	111.080	333.240	388.780	425.114	212.493	130.425	0.657	477.773	8384191.769	118	2.079	5.386	100	2718	1	1721.740	111.080	125.538	274.909	2.001	0.500	0.754
5	37016.299	114.167	1.030	115	113	115	2471.530	259.187	2471.530	259.660	693.433	2388.220	111.080	166.620	277.700	277.247	169.995	109.805	0.967	323.851	4226027.492	115	-0.338	-1.886	100	1370	1	2388.220	111.080	120.964	166.620	1.631	0.613	0.889
6	15423.458	113.400	2.191	115	111	115	4237.702	172.174	4237.545	171.861	392.727	4165.500	111.080	166.620	111.080	174.634	112.451	161.565	1	200.252	1749020.137	115	-0.408	-1.833	100	567	1	4165.500	111.080	146.310	111.080	1.553	0.644	0.909
7	12338.766	108	0	108	108	108	5109.680	166.620	5109.680	166.620	314.182	5054.140	111.080	111.080	111.080	125.340	125.340	0	1	157.091	1332586.771	108	NaN	NaN	100	432	1	5054.140	111.080	135	111.080	1	1	1
8	9254.075	109.667	3.786	107	107	114	6970.270	138.850	6970.101	138.850	346.716	6886.960	111.080	166.620	55.540	188.011	62.670	0	0.967	175.633	1014863.536	108	0.652	-1.500	100	329	1	6886.960	111.080	161.565	55.540	3	0.333	1
9	15423.458	111.800	2.683	109	109	115	8580.930	194.390	8581.327	194.787	471.273	8497.620	111.080	166.620	166.620	140.135	140.135	0	0.873	175.633	1724342.604	113	-0.111	-1.602	100	559	1	8553.160	111.080	108.435	157.091	1	1.000	0.714
10	3084.692	107	0	107	107	107	9691.730	138.850	9691.730	138.850	157.091	9663.960	111.080	55.540	55.540	62.670	62.670	0	1	78.545	330062.001	107	NaN	NaN	100	107	1	9663.960	111.080	135	55.540	1	1.000	1
11	15423.458	118.400	6.025	114	114	125	10091.618	161.066	10090.173	160.240	425.262	9997.200	111.080	166.620	111.080	174.634	112.451	161.565	1	200.252	1826137.427	114	0.408	-1.833	100	592	1	9997.200	111.080	146.310	111.080	1.553	0.644	0.909
12	3084.692	113	0	113	113	113	11135.770	138.850	11135.770	138.850	157.091	11108	111.080	55.540	55.540	62.670	62.670	0	1	78.545	348570.151	113	NaN	NaN	100	113	1	11108	111.080	135	55.540	1	1.000	1
13	40100.991	113.231	2.488	115	110	118	13101.032	228.568	13100.611	229.027	660.898	12996.360	111.080	222.160	222.160	243.284	209.871	45.000	1	277.700	4540666.035	113	0.165	-0.881	100	1472	1	12996.360	333.240	36.870	222.160	1.159	0.863	0.897
14	3084.692	111	0	111	111	111	16523.150	138.850	16523.150	138.850	157.091	16495.380	111.080	55.540	55.540	62.670	62.670	0	1	78.545	342400.768	111	NaN	NaN	100	111	1	16495.380	111.080	135	55.540	1	1.000	1
15	6169.383	115	1.414	114	114	116	1166.340	194.390	1166.099	194.390	235.636	1110.800	166.620	111.080	55.540	125.340	62.670	0	1	124.191	709479.068	116	0	-2	100	230	1	1110.800	166.620	153.435	55.540	2	0.500	1
16	9254.075	108	0	108	108	108	6637.030	194.390	6637.030	194.390	346.716	6553.720	166.620	166.620	55.540	188.011	62.670	0	0.967	175.633	999440.078	108	NaN	NaN	100	324	1	6553.720	166.620	161.565	55.540	3	0.333	1
17	21592.841	124	16.176	140	107	140	8295.296	257.864	8300.479	253.577	582.353	8219.920	166.620	166.620	222.160	238.003	115.515	52.267	0.800	277.700	2677512.309	125	-0.035	-1.832	100	868	1	8219.920	388.780	53.130	157.091	2.060	0.485	0.737
18	120302.972	113.333	6.627	111	107	132	15410.926	437.912	15412.928	437.886	2394.479	14995.800	166.620	722.020	499.860	602.641	254.172	144.626	0.264	795.212	13634336.872	111	1.488	1.175	100	4420	1	14995.800	277.700	155.225	377.974	2.371	0.422	0.517
19	21592.841	112.571	5.094	110	109	120	17911.650	265.799	17913.976	266.846	693.433	17772.800	166.620	277.700	166.620	236.288	116.353	158.801	0.564	299.092	2430736.981	110	0.923	-1.110	100	788	1	17772.800	222.160	158.199	166.620	2.031	0.492	0.636
20	30846.916	112.100	3.414	113	107	117	20149.912	266.592	20148.411	266.726	771.978	19994.400	166.620	277.700	166.620	266.457	147.399	18.977	0.650	323.851	3457939.284	113	-0.090	-0.718	100	1121	1	19994.400	333.240	30.964	166.620	1.808	0.553	0.800
21	12338.766	109	2.828	107	107	113	4457.085	263.815	4457.595	263.560	392.727	4387.660	222.160	166.620	111.080	177.258	88.629	18.435	1	200.252	1344925.538	109	0.816	-1	100	436	1	4387.660	333.240	33.690	111.080	2.000	0.500	0.800
22	6169.383	117	14.142	107	107	127	10330.440	249.930	10332.814	249.930	235.636	10274.900	222.160	111.080	55.540	125.340	62.670	0	1	124.191	721817.834	127	0	-2	100	234	1	10274.900	222.160	153.435	55.540	2	0.500	1
23	12338.766	110.500	5	108	108	118	10830.300	263.815	10828.415	263.501	503.807	10719.220	222.160	222.160	111.080	220.436	71.269	162.391	0.611	248.382	1363433.687	108	1.155	-0.667	100	442	1	10719.220	222.160	153.435	105.539	3.093	0.323	0.667
24	3084.692	114	0	114	114	114	13801.690	249.930	13801.690	249.930	157.091	13773.920	222.160	55.540	55.540	62.670	62.670	0	1	78.545	351654.842	114	NaN	NaN	100	114	1	13773.920	222.160	135	55.540	1	1.000	1
25	6169.383	114.500	2.121	113	113	116	14690.330	277.700	14690.330	277.336	268.171	14662.560	222.160	55.540	111.080	125.340	62.670	90	1	124.191	706394.376	116	0	-2	100	229	1	14662.560	222.160	116.565	55.540	2	0.500	1
26	3084.692	109	0	109	109	109	16800.850	249.930	16800.850	249.930	157.091	16773.080	222.160	55.540	55.540	62.670	62.670	0	1	78.545	336231.384	109	NaN	NaN	100	109	1	16773.080	222.160	135	55.540	1	1.000	1
27	3084.692	118	0	118	118	118	17522.870	249.930	17522.870	249.930	157.091	17495.100	222.160	55.540	55.540	62.670	62.670	0	1	78.545	363993.609	118	NaN	NaN	100	118	1	17495.100	222.160	135	55.540	1	1.000	1
