 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	9254.075	140	0	140	140	140	8340.257	231.417	8340.257	231.417	314.182	8275.460	166.620	111.080	111.080	131.332	89.717	45.000	1	157.091	1295570.472	140	NaN	NaN	100	420	1	8275.460	277.700	45	111.080	1.464	0.683	0.857
2	9254.075	133	3.464	131	131	137	12154.003	268.443	12154.560	268.165	314.182	12107.720	222.160	111.080	111.080	131.332	89.717	45.000	1	157.091	1230791.948	131	0.707	-1.500	100	399	1	12107.720	333.240	45	111.080	1.464	0.683	0.857
3	3084.692	132	0	132	132	132	15134.650	305.470	15134.650	305.470	157.091	15106.880	277.700	55.540	55.540	62.670	62.670	0	1	78.545	407179.291	132	NaN	NaN	100	132	1	15106.880	277.700	135	55.540	1	1.000	1
4	3084.692	138	0	138	138	138	1916.130	416.550	1916.130	416.550	157.091	1888.360	388.780	55.540	55.540	62.670	62.670	0	1	78.545	425687.441	138	NaN	NaN	100	138	1	1888.360	388.780	135	55.540	1	1.000	1
5	3084.692	131	0	131	131	131	4082.190	416.550	4082.190	416.550	157.091	4054.420	388.780	55.540	55.540	62.670	62.670	0	1	78.545	404094.600	131	NaN	NaN	100	131	1	4054.420	388.780	135	55.540	1	1.000	1
6	6169.383	138	0	138	138	138	8830.860	472.090	8830.860	472.090	235.636	8775.320	444.320	111.080	55.540	125.340	62.670	0	1	124.191	851374.882	138	NaN	NaN	100	276	1	8775.320	444.320	153.435	55.540	2	0.500	1
7	9254.075	138.333	1.155	139	137	139	4285.837	564.657	4286.015	564.567	314.182	4221.040	499.860	111.080	111.080	131.332	89.717	45.000	1	157.091	1280147.014	139	-0.707	-1.500	100	415	1	4221.040	610.940	45	111.080	1.464	0.683	0.857
8	3084.692	136	0	136	136	136	10413.750	527.630	10413.750	527.630	157.091	10385.980	499.860	55.540	55.540	62.670	62.670	0	1	78.545	419518.058	136	NaN	NaN	100	136	1	10385.980	499.860	135	55.540	1	1.000	1
9	6169.383	129	0	129	129	129	15634.510	555.400	15634.510	555.400	268.171	15606.740	499.860	55.540	111.080	125.340	62.670	90	1	124.191	795850.433	129	NaN	NaN	100	258	1	15606.740	499.860	116.565	55.540	2	0.500	1
10	3084.692	140	0	140	140	140	6859.190	583.170	6859.190	583.170	157.091	6831.420	555.400	55.540	55.540	62.670	62.670	0	1	78.545	431856.824	140	NaN	NaN	100	140	1	6831.420	555.400	135	55.540	1	1.000	1
11	6169.383	133	0	133	133	133	4554.280	694.250	4554.280	694.250	235.636	4498.740	666.480	111.080	55.540	125.340	62.670	0	1	124.191	820527.966	133	NaN	NaN	100	266	1	4498.740	666.480	153.435	55.540	2	0.500	1
12	3084.692	130	0	130	130	130	5248.530	694.250	5248.530	694.250	157.091	5220.760	666.480	55.540	55.540	62.670	62.670	0	1	78.545	401009.908	130	NaN	NaN	100	130	1	5220.760	666.480	135	55.540	1	1.000	1
13	3084.692	130	0	130	130	130	9580.650	694.250	9580.650	694.250	157.091	9552.880	666.480	55.540	55.540	62.670	62.670	0	1	78.545	401009.908	130	NaN	NaN	100	130	1	9552.880	666.480	135	55.540	1	1.000	1
14	3084.692	132	0	132	132	132	16245.450	694.250	16245.450	694.250	157.091	16217.680	666.480	55.540	55.540	62.670	62.670	0	1	78.545	407179.291	132	NaN	NaN	100	132	1	16217.680	666.480	135	55.540	1	1.000	1
15	3084.692	134	0	134	134	134	3804.490	749.790	3804.490	749.790	157.091	3776.720	722.020	55.540	55.540	62.670	62.670	0	1	78.545	413348.674	134	NaN	NaN	100	134	1	3776.720	722.020	135	55.540	1	1.000	1
