 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	1033.372	165.119	35.424	139	113	229	249.288	20.309	249.329	20.101	115.123	230.491	2.777	36.101	36.101	38.142	34.495	122.396	0.980	41.002	170629.716	163	0.182	-1.255	100	22126	1	238.822	2.777	118.301	36.101	1.106	0.904	0.934
2	339.316	141.114	18.736	138	112	172	1823.795	13.506	1823.820	13.362	65.416	1813.381	2.777	19.439	22.216	22.918	18.851	77.534	0.996	24.838	47882.125	141	-0.039	-1.280	100	6209	1	1818.935	24.993	63.435	19.439	1.216	0.823	0.907
3	431.857	147.250	22.336	176	112	181	2361.343	16.761	2361.518	16.422	75.571	2349.342	2.777	22.216	27.770	25.590	21.487	88.314	0.950	28.320	63590.917	146	-0.039	-1.194	100	8246	1	2360.450	2.777	101.310	22.216	1.191	0.840	0.875
4	447.280	154.293	23.238	144	113	190	595.236	17.189	595.172	17.225	77.198	583.170	5.554	24.993	24.993	24.694	23.062	79.340	0.943	27.350	69012.263	154	-0.222	-1.109	100	8949	1	591.501	30.547	66.038	24.845	1.071	0.934	0.885
5	1372.688	162.371	29.155	199	112	209	809.823	30.095	810.065	30.061	142.614	788.668	5.554	41.655	49.986	54.274	32.203	59.508	0.848	54.771	222884.392	170	-0.190	-1.265	100	28902	1	796.999	55.540	59.534	34.466	1.685	0.593	0.901
6	1503.787	152.092	29.403	125	112	211	1377.926	31.437	1378.584	31.783	167.804	1349.622	5.554	55.540	49.986	64.308	29.774	146.259	0.671	63.931	228714.459	149	0.305	-1.191	100	29658	1	1352.399	11.108	145.620	35.807	2.160	0.463	0.812
7	385.586	138.980	19.298	113	113	173	1555.786	18.995	1555.785	18.866	71.644	1544.012	5.554	22.216	24.993	24.773	19.818	67.596	0.944	27.350	53588.805	134	0.404	-1.156	100	6949.000	1	1549.566	30.547	66.038	21.600	1.250	0.800	0.885
8	308.469	137.675	15.423	122	112	162	1911.201	17.009	1911.226	16.807	63.115	1902.245	5.554	16.662	22.216	23.304	16.853	83.176	0.973	24.838	42468.492	136	0.074	-1.176	100	5507	1	1905.022	27.770	63.435	16.662	1.383	0.723	0.920
9	1480.652	139.953	18.343	144	113	186	2008.755	28.898	2009.513	28.934	170.105	1980.001	5.554	55.540	44.432	55.044	34.250	166.250	0.643	58.844	207221.870	140	0.512	-0.424	100	26871	1	1980.001	22.216	160.710	41.769	1.607	0.622	0.814
10	794.308	150.456	27.604	121	114	204	22.364	24.548	22.215	24.422	104.015	5.554	8.331	36.101	30.547	34.158	29.607	1.712	0.923	37.050	119508.664	144	0.350	-1.238	100	15497	1	5.554	19.439	167.005	30.547	1.154	0.867	0.916
11	493.551	151.594	26.663	113	113	196	144.708	22.086	144.812	22.119	79.498	133.296	8.331	24.993	27.770	25.893	24.270	46.733	0.981	28.591	74819.195	145	0.197	-1.282	100	9702	1	133.296	30.547	29.055	24.993	1.067	0.937	0.895
12	909.984	164.449	31.871	172	116	223	300.457	24.969	300.585	24.912	109.569	283.254	8.331	36.101	33.324	34.383	33.698	105.648	0.953	37.257	149646.101	164	0.183	-1.288	100	19405	1	291.585	8.331	116.565	33.324	1.020	0.980	0.922
13	640.074	156.554	26.811	194	115	206	2245.606	25.210	2245.679	25.140	90.606	2229.931	11.108	30.547	27.770	29.511	27.616	16.370	0.980	32.504	100206.207	159	-0.034	-1.329	100	12994	1	2229.931	30.547	19.983	27.770	1.069	0.936	0.917
14	516.686	142.299	20.427	173	112	175	2779.259	24.102	2779.331	24.042	82.752	2765.892	11.108	24.993	27.770	27.941	23.545	51.807	0.948	30.038	73523.624	137	0.237	-1.282	100	9534	1	2765.892	30.547	33.690	24.993	1.187	0.843	0.905
15	200.505	137.538	11.775	140	114	157	372.118	20.828	372.065	20.709	48.080	363.787	13.885	16.662	13.885	17.382	14.687	0	1	18.629	27577.143	137	-0.122	-0.417	100	3576	1	363.787	16.662	153.435	13.885	1.184	0.845	0.929
16	755.749	162.878	28.023	139	112	212	660.388	27.033	660.479	26.791	99.414	644.264	13.885	33.324	27.770	33.311	28.887	5.989	0.961	35.127	123094.618	163	0.113	-1.098	100	15962	1	644.264	19.439	161.565	27.770	1.153	0.867	0.933
17	724.903	162.074	30.150	156	112	212	2282.576	28.568	2282.827	28.387	96.160	2266.032	13.885	30.547	30.547	31.758	29.063	133.094	0.985	34.796	117488.191	162	0.060	-1.242	100	15235	1	2266.032	22.216	151.390	30.547	1.093	0.915	0.922
18	1758.274	156.009	31.149	194	112	211	470.117	33.397	469.852	33.246	185.419	438.766	16.662	66.648	33.324	70.414	31.793	179.375	0.643	68.079	274306.201	152	0.229	-1.372	100	35570	1	438.766	44.432	11.768	33.324	2.215	0.452	0.854
19	323.893	141	18.724	147	112	172	1605.635	28.431	1605.841	28.334	66.090	1593.998	16.662	22.216	22.216	20.866	19.763	62.759	0.932	23.564	45668.859	147	-0.220	-1.250	100	5922	1	1596.775	36.101	45	21.121	1.056	0.947	0.840
20	177.370	136.652	12.434	148	115	154	1772.752	24.208	1772.939	24.039	46.453	1766.172	16.662	13.885	16.662	16.339	13.822	59.957	1	18.629	24237.964	142	-0.448	-1.075	100	3143	1	1768.949	33.324	63.435	13.885	1.182	0.846	0.885
21	971.678	169.460	36.274	115	112	227	2561.342	36.079	2561.605	35.988	115.797	2543.732	16.662	36.101	38.878	37.439	33.045	99.624	0.911	39.761	164660.838	173	-0.094	-1.342	100	21352	1	2554.840	16.662	102.095	35.137	1.133	0.883	0.900
22	933.119	158.711	31.277	203	112	209	913.300	37.949	913.443	37.545	114.170	896.971	19.439	33.324	38.878	37.400	31.767	90.205	0.900	39.761	148096.044	158	-0.016	-1.386	100	19204	1	908.079	19.439	102.095	33.324	1.177	0.849	0.906
23	277.622	138.056	16.114	158	115	160	1242.785	30.007	1242.903	29.935	58.235	1232.988	19.439	19.439	19.439	20.878	16.931	42.863	1	22.389	38327.293	136	0.043	-1.464	100	4970	1	1232.988	36.101	29.745	17.673	1.233	0.811	0.900
24	771.173	159.360	33.430	158	112	211	1080.642	40.072	1080.748	40.123	104.689	1063.591	22.216	33.324	36.101	32.599	30.120	104.123	0.884	36.526	122894.113	158	0.037	-1.459	100	15936.000	1	1077.476	58.317	81.254	31.062	1.082	0.924	0.873
25	508.974	150.742	25.969	121	113	199	1510.898	36.606	1510.856	36.612	83.426	1496.803	22.216	27.770	27.770	26.389	24.557	110.912	0.919	28.993	76723.992	152	0.256	-1.051	100	9949	1	1507.911	22.216	106.699	26.084	1.075	0.931	0.863
26	640.074	155.072	27.868	129	113	202	2443.108	36.419	2443.154	36.129	89.933	2429.875	22.216	27.770	27.770	29.517	27.610	120.675	0.995	32.385	99257.664	153	0.038	-1.326	100	12871	1	2435.429	22.216	120.964	27.770	1.069	0.935	0.938
27	755.749	158.980	31.594	116	113	215	2669.689	39.898	2669.976	39.730	100.761	2654.812	22.216	30.547	36.101	33.930	28.360	110.702	0.935	37.050	120148.738	155	0.142	-1.294	100	15580	1	2663.143	22.216	102.995	29.816	1.196	0.836	0.899
28	616.938	154.662	25.785	176	113	197	413.044	39.017	413.139	38.996	88.306	399.888	24.993	27.770	27.770	28.547	27.516	84.761	0.994	31.048	95417.223	155	-0.103	-1.331	100	12373	1	405.442	24.993	116.565	27.770	1.037	0.964	0.930
29	470.415	147.311	22.425	127	113	183	2732.136	37.899	2732.172	37.863	76.524	2721.460	24.993	22.216	24.993	26.147	22.907	81.159	1	28.591	69297.597	149	0.093	-1.314	100	8986	1	2724.237	49.986	60.945	22.216	1.141	0.876	0.938
30	624.650	151.296	28.141	169	112	202	1140.301	41.844	1140.315	41.571	90.606	1127.462	27.770	27.770	30.547	29.248	27.192	89.496	0.956	31.663	94507.239	146	0.305	-1.216	100	12255	1	1133.016	27.770	105.255	27.770	1.076	0.930	0.910
31	246.775	134.781	13.217	137	114	157	702.928	39.833	703.013	39.829	54.308	694.250	30.547	16.662	19.439	19.229	16.340	69.706	1	21.149	33260.687	132	0.127	-0.989	100	4313	1	699.804	49.986	66.801	16.662	1.177	0.850	0.901
32	1264.724	153.329	29.580	116	113	208	1280.925	62.550	1280.894	62.825	184.187	1263.535	30.547	36.101	63.871	65.391	24.626	79.418	0.468	64.412	193919.137	147	0.224	-1.337	100	25146.000	1	1280.197	94.418	82.569	31.067	2.655	0.377	0.704
33	1164.471	156.854	26.574	154	112	202	1801.639	55.807	1801.698	55.566	136.386	1785.611	30.547	33.324	52.763	53.561	27.682	70.255	0.787	54.559	182652.301	155	-0.081	-1.161	100	23685	1	1793.942	83.310	75.256	30.319	1.935	0.517	0.899
34	547.533	154.225	27.844	119	112	202	2197.252	43.943	2197.460	43.789	83.426	2182.722	30.547	27.770	27.770	27.649	25.214	126.672	0.989	29.909	84443.433	149	0.212	-1.234	100	10950	1	2191.053	30.547	111.801	25.527	1.097	0.912	0.910
35	632.362	155.646	29.656	151	112	206	1041.036	49.105	1041.190	48.857	90.606	1027.490	33.324	27.770	30.547	29.894	26.934	77.199	0.968	32.504	98424.797	157	0.094	-1.286	100	12763	1	1035.821	33.324	109.983	27.770	1.110	0.901	0.896
36	647.785	155.655	29.080	144	112	206	1694.301	45.159	1694.453	45.116	92.233	1677.308	33.324	33.324	24.993	33.272	24.789	7.967	0.957	35.127	100830.857	154	0.192	-1.241	100	13075	1	1677.308	49.986	18.435	24.993	1.342	0.745	0.923
37	478.127	152.935	28.475	112	112	203	66.962	49.672	67.296	49.488	80.451	52.763	38.878	27.770	22.216	27.035	22.518	2.860	0.928	28.993	73122.614	154	0.089	-1.245	100	9482	1	52.763	44.432	163.301	22.216	1.201	0.833	0.899
38	231.352	129.600	11.872	113	113	150	840.598	48.135	840.675	48.194	54.308	833.100	38.878	16.662	19.439	19.434	15.158	102.809	0.986	21.149	29983.202	130	0.022	-1.279	100	3888	1	835.877	38.878	113.199	16.662	1.282	0.780	0.870
39	616.938	149.975	27.530	112	112	202	1559.181	52.728	1559.241	52.408	93.860	1544.012	38.878	27.770	30.547	30.895	25.425	66.112	0.880	34.796	92525.325	151	0.213	-1.194	100	11998	1	1552.343	69.425	61.390	27.331	1.215	0.823	0.899
40	470.415	151.869	24.323	150	112	194	1656.071	49.098	1656.393	48.899	76.524	1643.984	38.878	24.993	22.216	26.243	22.824	16.747	1	28.591	71441.457	151	0.130	-1.117	100	9264	1	1643.984	55.540	29.055	22.216	1.150	0.870	0.946
41	508.974	150.500	25.776	114	112	197	1869.384	50.323	1869.386	50.011	84.379	1857.813	38.878	24.993	27.770	27.987	23.155	60.212	0.898	32.385	76600.604	146	0.286	-1.110	100	9933	1	1863.367	66.648	59.036	24.993	1.209	0.827	0.917
42	624.650	159.938	27.763	160	112	208	2622.911	54.734	2622.826	54.632	89.933	2610.380	38.878	24.993	30.547	31.049	25.616	96.742	0.971	32.504	99905.449	154	0.075	-1.122	100	12955	1	2618.711	38.878	109.983	24.993	1.212	0.825	0.931
43	570.668	156.122	26.176	155	112	203	1002.384	57.191	1002.423	57.211	87.353	988.612	41.655	27.770	30.547	28.634	25.376	78.989	0.940	31.048	89093.605	155	0.071	-1.168	100	11553	1	999.720	41.655	100.305	27.491	1.128	0.886	0.876
44	609.227	150.051	25.346	137	112	193	2159.574	56.964	2159.708	56.735	89.933	2146.621	41.655	24.993	30.547	30.188	25.695	81.400	0.947	32.385	91414.836	144	0.121	-1.297	100	11854	1	2149.398	69.425	59.036	24.993	1.175	0.851	0.919
45	501.262	146.292	20.886	168	114	177	1350.412	57.698	1350.478	57.676	80.451	1338.514	44.432	24.993	24.993	25.766	24.770	126.341	0.973	28.591	73330.831	141	-0.002	-1.367	100	9509	1	1338.514	49.986	150.945	24.993	1.040	0.961	0.922
46	1665.733	159.097	29.512	133	112	223	530.433	75.352	530.712	75.131	166.851	505.414	47.209	52.763	58.317	65.250	32.504	49.746	0.752	64.770	265013.567	157	0.276	-0.876	100	34365	1	513.745	105.526	59.036	37.309	2.007	0.498	0.862
47	1388.111	165.272	30.404	198	112	210	1220.137	64.041	1220.203	63.877	147.494	1191.333	47.209	55.540	36.101	55.477	31.858	165.892	0.802	57.249	229416.226	169	-0.227	-1.282	100	29749.000	1	1191.333	58.317	165.964	33.433	1.741	0.574	0.898
48	1966.491	160.027	31.169	118	112	222	2256.029	69.332	2257.003	69.299	186.093	2221.600	49.986	66.648	44.432	65.226	38.387	174.522	0.714	67.167	314692.525	160	0.193	-1.116	100	40807	1	2221.600	72.202	7.125	44.432	1.699	0.589	0.850
49	593.803	150.792	27.711	131	112	199	2331.905	62.843	2332.069	62.786	86.679	2316.018	49.986	30.547	24.993	29.740	25.422	169.565	0.993	31.663	89540.885	149	0.247	-1.270	100	11611	1	2316.018	61.094	164.745	24.993	1.170	0.855	0.928
50	678.632	151.420	26.773	116	112	196	2468.690	65.796	2468.854	65.742	92.233	2454.868	49.986	27.770	30.547	31.431	27.491	123.423	1	33.898	102758.789	146	0.306	-1.138	100	13325.000	1	2457.645	52.763	124.992	27.770	1.143	0.875	0.926
51	701.767	155.374	29.226	115	112	209	126.598	67.213	126.667	67.202	96.160	111.080	52.763	30.547	30.547	31.370	28.483	115.481	0.954	34.796	109036.136	149	0.267	-1.126	100	14139	1	116.634	52.763	118.610	29.455	1.101	0.908	0.915
