 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	685.487	132	7.071	127	127	137	1268.163	37.027	1268.163	37.377	89.390	1258.907	18.513	18.513	37.027	41.780	20.890	90	1	41.397	90484.287	137	0	-2	100	264	1	1258.907	18.513	116.565	18.513	2	0.500	1
2	685.487	137	0	137	137	137	2619.637	37.027	2619.637	37.027	89.390	2610.380	18.513	18.513	37.027	41.780	20.890	90	1	41.397	93911.722	137	NaN	NaN	100	274	1	2610.380	18.513	116.565	18.513	2	0.500	1
3	2399.205	149.714	16.408	138	131	171	3436.868	56.862	3435.372	58.225	194.118	3406.453	18.513	55.540	74.053	78.964	38.685	48.421	0.800	92.567	359195.200	143	0.386	-1.459	100	1048	1	3406.453	92.567	53.130	52.364	2.041	0.490	0.778
4	8568.588	155.200	13.432	138	130	175	4698.314	100.342	4698.321	99.614	394.588	4665.360	18.513	74.053	166.620	166.620	65.478	96.646	0.692	170.684	1329844.823	157	-0.115	-1.028	100	3880.000	1	4683.873	18.513	102.529	74.053	2.545	0.393	0.833
5	7883.101	151.391	17.132	132	129	192	4975.660	94.579	4975.663	96.629	372.898	4924.547	18.513	92.567	148.107	162.325	61.833	71.003	0.712	165.588	1193432.906	147	0.693	-0.427	100	3482	1	4943.060	166.620	63.435	76.150	2.625	0.381	0.793
6	2056.461	132.833	2.041	131	131	135	5362.696	43.198	5362.746	43.310	157.091	5331.840	18.513	55.540	55.540	58.140	45.035	45.000	1	66.751	273166.578	134	0.089	-1.897	100	797	1	5331.840	55.540	33.690	52.364	1.291	0.775	0.800
7	38387.273	157.964	17.224	167	130	199	6824.643	247.946	6826.092	247.927	1349.838	6646.287	18.513	351.753	370.267	267.875	182.459	127.650	0.265	392.291	6063818.199	158	0.163	-0.911	100	17692	1	6775.880	18.513	109.290	307.869	1.468	0.681	0.493
8	342.744	126	0	126	126	126	11635.630	27.770	11635.630	27.770	52.364	11626.373	18.513	18.513	18.513	20.890	20.890	0	1	26.182	43185.682	126	NaN	NaN	100	126	1	11626.373	18.513	135	18.513	1	1.000	1
9	342.744	130	0	130	130	130	2693.690	46.283	2693.690	46.283	52.364	2684.433	37.027	18.513	18.513	20.890	20.890	0	1	26.182	44556.656	130	NaN	NaN	100	130	1	2684.433	37.027	135	18.513	1	1.000	1
10	1713.718	127.600	1.342	127	127	130	2938.066	53.689	2938.049	53.654	141.754	2906.593	37.027	55.540	37.027	58.211	37.484	161.565	1	66.751	218670.360	127	1.500	0.250	100	638	1	2906.593	37.027	146.310	37.027	1.553	0.644	0.909
11	342.744	127	0	127	127	127	5729.877	46.283	5729.877	46.283	52.364	5720.620	37.027	18.513	18.513	20.890	20.890	0	1	26.182	43528.426	127	NaN	NaN	100	127	1	5720.620	37.027	135	18.513	1	1.000	1
12	1028.231	129.667	6.351	126	126	137	6488.923	46.283	6488.400	46.283	115.572	6461.153	37.027	55.540	18.513	62.670	20.890	0	0.967	58.544	133327.226	126	0.707	-1.500	100	389	1	6461.153	37.027	161.565	18.513	3	0.333	1
13	1713.718	133.400	1.140	133	132	135	6936.946	68.499	6936.963	68.516	157.091	6905.473	37.027	55.540	55.540	70.968	30.746	45.000	0.873	78.545	228609.922	133	0.272	-1.044	100	667	1	6905.473	92.567	45	39.273	2.308	0.433	0.769
14	342.744	143	0	143	143	143	9821.323	46.283	9821.323	46.283	52.364	9812.067	37.027	18.513	18.513	20.890	20.890	0	1	26.182	49012.322	143	NaN	NaN	100	143	1	9812.067	37.027	135	18.513	1	1.000	1
15	342.744	133	0	133	133	133	10284.157	46.283	10284.157	46.283	52.364	10274.900	37.027	18.513	18.513	20.890	20.890	0	1	26.182	45584.887	133	NaN	NaN	100	133	1	10274.900	37.027	135	18.513	1	1.000	1
16	2056.461	140	9.466	132	132	152	10978.407	52.454	10978.142	52.543	167.936	10941.380	37.027	74.053	37.027	68.824	38.044	0	0.916	76.332	287904.549	136	0.595	-1.500	100	840	1	10941.380	37.027	165.964	37.027	1.809	0.553	0.857
17	6169.383	142.389	14.304	127	127	171	12596.266	103.880	12596.041	104.835	346.716	12533.527	37.027	111.080	111.080	127.320	61.696	57.413	0.645	157.091	878451.619	142	0.679	-0.461	100	2563	1	12533.527	148.107	45	85.279	2.064	0.485	0.750
18	1028.231	138.667	0.577	139	138	139	13406.739	58.626	13406.724	58.655	104.727	13385.140	37.027	37.027	37.027	43.777	29.906	45.000	1	52.364	142581.301	139	-0.707	-1.500	100	416	1	13385.140	74.053	45	37.027	1.464	0.683	0.857
19	2056.461	133.167	9.218	126	126	147	123.422	80.224	123.395	79.881	157.091	92.567	55.540	55.540	55.540	58.140	45.035	45.000	1	66.751	273852.065	132	0.624	-1.317	100	799	1	92.567	92.567	33.690	52.364	1.291	0.775	0.800
20	3084.692	157.667	16.394	149	129	188	3125.668	81.253	3124.794	81.131	183.273	3091.727	55.540	74.053	55.540	72.553	54.133	159.699	1	82.794	486353.042	153	0.142	0.020	100	1419	1	3091.727	55.540	153.435	55.540	1.340	0.746	0.857
21	685.487	126	0	126	126	126	6276.020	64.797	6276.020	64.797	78.545	6257.507	55.540	37.027	18.513	41.780	20.890	0	1	41.397	86371.365	126	NaN	NaN	100	252	1	6257.507	55.540	153.435	18.513	2	0.500	1
22	342.744	131	0	131	131	131	8118.097	64.797	8118.097	64.797	52.364	8108.840	55.540	18.513	18.513	20.890	20.890	0	1	26.182	44899.400	131	NaN	NaN	100	131	1	8108.840	55.540	135	18.513	1	1.000	1
23	2741.948	130.250	2.315	129	129	134	8361.084	80.996	8361.062	80.929	167.936	8331.000	55.540	55.540	55.540	65.492	53.307	135.000	1	78.545	357138.739	129	1.155	-0.667	100	1042	1	8331.000	55.540	135	55.540	1.229	0.814	0.941
24	685.487	126	0	126	126	126	9534.367	64.797	9534.367	64.797	78.545	9515.853	55.540	37.027	18.513	41.780	20.890	0	1	41.397	86371.365	126	NaN	NaN	100	252	1	9515.853	55.540	153.435	18.513	2	0.500	1
25	685.487	131.500	3.536	129	129	134	9682.473	64.797	9682.649	64.797	78.545	9663.960	55.540	37.027	18.513	41.780	20.890	0	1	41.397	90141.543	134	0	-2	100	263	1	9663.960	55.540	153.435	18.513	2	0.500	1
26	685.487	150	0	150	150	150	10080.510	74.053	10080.510	74.053	89.390	10071.253	55.540	18.513	37.027	41.780	20.890	90	1	41.397	102823.053	150	NaN	NaN	100	300	1	10071.253	55.540	116.565	18.513	2	0.500	1
27	685.487	131	0	131	131	131	11163.540	64.797	11163.540	64.797	78.545	11145.027	55.540	37.027	18.513	41.780	20.890	0	1	41.397	89798.800	131	NaN	NaN	100	262	1	11145.027	55.540	153.435	18.513	2	0.500	1
28	1370.974	134	6.928	128	128	140	12320.623	69.425	12320.623	69.632	130.909	12292.853	55.540	55.540	37.027	50.614	34.488	0	1	58.544	183710.522	140	0	-2	100	536	1	12292.853	55.540	161.565	37.027	1.468	0.681	0.800
29	342.744	130	0	130	130	130	13746.150	64.797	13746.150	64.797	52.364	13736.893	55.540	18.513	18.513	20.890	20.890	0	1	26.182	44556.656	130	NaN	NaN	100	130	1	13736.893	55.540	135	18.513	1	1.000	1
