 	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Slice	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	185.081	124.333	6.377	119	119	132	2612.231	14.811	2612.174	14.965	47.127	2604.826	5.554	16.662	16.662	17.442	13.511	45.000	1	20.025	23011.799	125	0.377	-1.645	100	746	1	2604.826	22.216	33.690	15.709	1.291	0.775	0.800
2	1819.968	155.085	26.875	127	119	202	3821.293	47.774	3821.549	47.543	214.537	3804.490	5.554	33.324	83.310	88.813	26.091	96.326	0.497	86.221	282249.281	152	0.262	-1.336	100	9150	1	3810.044	5.554	104.931	30.735	3.404	0.294	0.761
3	1943.356	161.952	26.762	148	121	209	4029.956	43.771	4029.966	43.354	192.321	4009.988	5.554	44.432	77.756	78.097	31.683	108.840	0.660	80.867	314731.084	164	0.050	-1.199	100	10203	1	4015.542	5.554	105.945	38.651	2.465	0.406	0.813
4	1048.795	161.147	27.539	179	119	205	1268.926	37.571	1269.420	36.978	122.977	1255.204	11.108	27.770	49.986	47.470	28.131	82.294	0.871	51.205	169010.253	159	0.145	-1.261	100	5479	1	1260.758	61.094	77.471	27.770	1.687	0.593	0.895
5	4750.425	157.409	25.496	162	119	219	5348.430	72.418	5348.366	71.594	383.294	5292.962	11.108	94.418	99.972	101.017	59.875	41.770	0.406	125.918	747760.091	160	0.368	-0.772	100	24241	1	5292.962	105.526	41.424	88.716	1.687	0.593	0.651
6	2807.069	157.242	23.782	163	119	198	729.558	44.035	729.239	44.025	239.448	688.696	16.662	83.310	55.540	80.029	44.660	6.348	0.615	86.221	441388.521	159	-0.041	-1.271	100	14309	1	688.696	27.770	165.069	52.808	1.792	0.558	0.778
7	524.398	164	24.044	127	127	190	1425.254	27.280	1425.703	27.194	77.198	1410.716	16.662	27.770	22.216	29.041	22.991	15.172	1	32.385	86001.202	165	-0.487	-1.262	100	2788	1	1410.716	33.324	30.964	22.216	1.263	0.792	0.919
8	1665.733	155.815	23.842	129	119	201	1816.467	46.283	1816.956	45.489	168.757	1793.942	16.662	44.432	61.094	68.262	31.070	63.417	0.735	69.591	259545.951	154	0.247	-1.289	100	8414	1	1799.496	77.756	61.390	37.286	2.197	0.455	0.812
9	2406.059	147.372	19.330	121	119	192	4219.473	68.998	4219.496	68.993	288.481	4198.824	16.662	38.878	111.080	100.079	30.611	89.563	0.363	113.280	354585.299	147	0.366	-0.819	100	11495	1	4209.932	127.742	78.690	38.878	3.269	0.306	0.655
10	2005.050	162.323	24.384	167	120	209	4309.007	52.592	4308.898	52.042	184.466	4287.688	16.662	44.432	72.202	76.995	33.157	111.362	0.740	77.358	325465.811	166	-0.032	-0.911	100	10551	1	4293.242	16.662	111.038	39.220	2.322	0.431	0.833
